FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,HE_TCP_X_m,HE_TCP_Y_m,HE_TCP_Z_m,HE_TCP_RX_rad,HE_TCP_RY_rad,HE_TCP_RZ_rad
1151,1769589285191,12.798161,35.5763,600.1727,-364.6238,0.480176,0.468984,-0.368991,0.642909,1.093963,1.068464,-0.840654,-0.399794,-0.240338,0.334417,2.320581,-1.606728,-0.322009,-0.394910,-0.242030,0.343218,2.513632,-1.480447,-0.284851
1152,1769589285202,12.809272,35.6036,599.9130,-364.6517,0.480418,0.469030,-0.369186,0.642582,1.094657,1.068710,-0.841209,-0.399746,-0.240654,0.334072,2.321638,-1.606271,-0.321194,-0.394806,-0.242055,0.342926,2.514403,-1.480332,-0.283919
1153,1769589285213,12.820383,35.7666,599.7397,-364.7477,0.480486,0.469220,-0.369367,0.642288,1.094943,1.069268,-0.841722,-0.399697,-0.240848,0.333933,2.322147,-1.605898,-0.320771,-0.394786,-0.242255,0.342732,2.515087,-1.479698,-0.283229
1154,1769589285224,12.831495,35.7696,599.5304,-364.9515,0.480509,0.469399,-0.369500,0.642063,1.095093,1.069774,-0.842099,-0.399671,-0.241026,0.333763,2.322742,-1.605570,-0.320391,-0.394601,-0.242419,0.342504,2.515590,-1.479103,-0.282719
1155,1769589285235,12.842606,36.0097,599.2969,-365.1645,0.480559,0.469437,-0.369890,0.641774,1.095333,1.069983,-0.843086,-0.399593,-0.241384,0.333455,2.323805,-1.604948,-0.319572,-0.394549,-0.242688,0.342237,2.516690,-1.478597,-0.282401
1156,1769589285246,12.853717,36.2504,599.1515,-365.1775,0.480675,0.469611,-0.369928,0.641538,1.095701,1.070480,-0.843253,-0.399565,-0.241545,0.333287,2.324325,-1.604685,-0.319157,-0.394649,-0.242905,0.342077,2.517035,-1.478220,-0.281617
1157,1769589285257,12.864828,36.4609,598.9852,-365.3237,0.480741,0.469762,-0.370130,0.641261,1.095973,1.070944,-0.843807,-0.399529,-0.241855,0.332973,2.325298,-1.604197,-0.318381,-0.394629,-0.243162,0.341887,2.517737,-1.477654,-0.281016
1158,1769589285268,12.875940,36.6610,598.7923,-365.3972,0.480855,0.469860,-0.370281,0.641016,1.096342,1.071273,-0.844235,-0.399517,-0.241993,0.332810,2.325806,-1.603972,-0.318007,-0.394653,-0.243356,0.341673,2.518320,-1.477335,-0.280389
1159,1769589285280,12.887051,36.9207,598.5114,-365.4580,0.481002,0.469958,-0.370529,0.640691,1.096820,1.071636,-0.844909,-0.399523,-0.242141,0.332611,2.326331,-1.603796,-0.317552,-0.394706,-0.243569,0.341363,2.519176,-1.476929,-0.279637
1160,1769589285291,12.898162,37.0632,598.3200,-365.5611,0.481229,0.470028,-0.370666,0.640390,1.097470,1.071926,-0.845325,-0.399494,-0.242434,0.332238,2.327362,-1.603468,-0.316647,-0.394637,-0.243744,0.341141,2.519799,-1.476803,-0.278706
1161,1769589285302,12.909274,37.3035,597.9487,-365.7323,0.481226,0.470146,-0.370847,0.640201,1.097546,1.072275,-0.845802,-0.399506,-0.242585,0.332052,2.327885,-1.603260,-0.316216,-0.394655,-0.244027,0.340753,2.520358,-1.476282,-0.278412
1162,1769589285313,12.920385,37.5538,597.7117,-365.6418,0.481530,0.470079,-0.371136,0.639854,1.098392,1.072271,-0.846579,-0.399535,-0.242687,0.331830,2.328385,-1.603258,-0.315705,-0.394771,-0.244090,0.340479,2.521353,-1.476403,-0.277513
1163,1769589285324,12.931496,37.8391,597.4294,-365.4415,0.481845,0.470066,-0.371152,0.639617,1.099215,1.072345,-0.846694,-0.399638,-0.242815,0.331439,2.329157,-1.603423,-0.314915,-0.395020,-0.244152,0.340177,2.521677,-1.476716,-0.276502
1164,1769589285335,12.942607,38.1832,597.0771,-365.3443,0.481979,0.470009,-0.371271,0.639489,1.099577,1.072269,-0.847009,-0.399714,-0.242867,0.331212,2.329554,-1.603586,-0.314458,-0.395288,-0.244294,0.339812,2.522072,-1.476851,-0.276171
1165,1769589285346,12.953718,38.2413,596.8304,-365.2518,0.482350,0.469826,-0.371429,0.639252,1.100529,1.071953,-0.847452,-0.399879,-0.242901,0.330758,2.330257,-1.604108,-0.313569,-0.395282,-0.244213,0.339532,2.522697,-1.477489,-0.275340
1166,1769589285357,12.964830,38.6119,596.5224,-365.2093,0.482628,0.469755,-0.371599,0.638995,1.101276,1.071901,-0.847926,-0.399984,-0.242925,0.330503,2.330618,-1.604415,-0.313061,-0.395476,-0.244409,0.339195,2.523352,-1.477734,-0.274554
1167,1769589285368,12.975941,38.6940,596.2072,-365.2414,0.482712,0.469791,-0.371672,0.638862,1.101527,1.072042,-0.848139,-0.400082,-0.242958,0.330295,2.330916,-1.604609,-0.312660,-0.395478,-0.244483,0.338868,2.523648,-1.477632,-0.274178
1168,1769589285380,12.987052,38.9708,595.8816,-365.1133,0.483034,0.469639,-0.371876,0.638613,1.102371,1.071801,-0.848689,-0.400267,-0.243000,0.329765,2.331745,-1.605232,-0.311596,-0.395658,-0.244529,0.338512,2.524372,-1.478091,-0.273430
1169,1769589285391,12.998163,39.2456,595.5593,-364.9926,0.483139,0.469627,-0.372022,0.638457,1.102681,1.071841,-0.849074,-0.400370,-0.243025,0.329492,2.332171,-1.605529,-0.311072,-0.395893,-0.244612,0.338178,2.524848,-1.478048,-0.273083
1170,1769589285402,13.009275,39.4336,595.1884,-364.8790,0.483480,0.469528,-0.372074,0.638242,1.103553,1.071707,-0.849267,-0.400590,-0.243080,0.328956,2.332952,-1.606127,-0.310018,-0.396010,-0.244639,0.337782,2.525222,-1.478563,-0.272176
1171,1769589285413,13.020386,39.7098,594.7495,-364.6668,0.483985,0.469313,-0.372383,0.637836,1.104886,1.071392,-0.850111,-0.400699,-0.243096,0.328658,2.333433,-1.606486,-0.309479,-0.396187,-0.244600,0.337297,2.526347,-1.479226,-0.270939
1172,1769589285424,13.031497,39.8367,594.3228,-364.5462,0.484251,0.469274,-0.372403,0.637651,1.105575,1.071383,-0.850220,-0.400820,-0.243122,0.328337,2.333935,-1.606820,-0.308850,-0.396289,-0.244594,0.336853,2.526620,-1.479555,-0.270144
1173,1769589285435,13.042608,40.1490,593.8376,-364.3322,0.484603,0.469218,-0.372461,0.637391,1.106496,1.071367,-0.850441,-0.401059,-0.243209,0.327691,2.334948,-1.607458,-0.307547,-0.396559,-0.244646,0.336345,2.527053,-1.479960,-0.269097
1174,1769589285446,13.053719,40.4620,593.3987,-364.1150,0.485043,0.469046,-0.372689,0.637050,1.107651,1.071121,-0.851078,-0.401200,-0.243218,0.327326,2.335464,-1.607958,-0.306879,-0.396792,-0.244649,0.335869,2.527940,-1.480550,-0.267991
1175,1769589285457,13.064831,40.7083,592.9610,-364.0267,0.485450,0.468863,-0.372934,0.636731,1.108724,1.070840,-0.851746,-0.401468,-0.243303,0.326626,2.336553,-1.608664,-0.305477,-0.396895,-0.244689,0.335392,2.528831,-1.481114,-0.267013
1176,1769589285468,13.075942,41.0432,592.5181,-363.8748,0.485848,0.468718,-0.373227,0.636363,1.109797,1.070666,-0.852543,-0.401600,-0.243328,0.326290,2.337044,-1.609063,-0.304797,-0.397098,-0.244749,0.334909,2.529861,-1.481512,-0.265968
1177,1769589285480,13.087053,41.2220,592.0824,-363.7691,0.486263,0.468628,-0.373309,0.636063,1.110878,1.070592,-0.852833,-0.401736,-0.243364,0.325914,2.337628,-1.609460,-0.304061,-0.397175,-0.244774,0.334442,2.530396,-1.482033,-0.264776
1178,1769589285491,13.098164,41.4610,591.6857,-363.5614,0.486606,0.468495,-0.373547,0.635759,1.111799,1.070417,-0.853482,-0.402023,-0.243437,0.325156,2.338762,-1.610323,-0.302570,-0.397373,-0.244736,0.334015,2.531245,-1.482415,-0.263894
1179,1769589285502,13.109275,41.8514,591.0826,-363.2893,0.487078,0.468407,-0.373574,0.635446,1.113016,1.070352,-0.853650,-0.402156,-0.243492,0.324772,2.339385,-1.610669,-0.301806,-0.397711,-0.244802,0.333384,2.531691,-1.483052,-0.262520
1180,1769589285513,13.120387,42.1976,590.5582,-363.0911,0.487547,0.468210,-0.373963,0.635003,1.114286,1.070092,-0.854692,-0.402302,-0.243520,0.324406,2.339882,-1.611144,-0.301023,-0.397925,-0.244812,0.332813,2.533008,-1.483535,-0.261330
1181,1769589285524,13.131498,42.5377,590.1203,-362.9384,0.487992,0.468084,-0.374156,0.634640,1.115467,1.069959,-0.855258,-0.402620,-0.243574,0.323585,2.341143,-1.612074,-0.299517,-0.398128,-0.244896,0.332338,2.533845,-1.484048,-0.260096
1182,1769589285535,13.142609,42.8225,589.4616,-362.7694,0.488417,0.468010,-0.374242,0.634317,1.116582,1.069931,-0.855565,-0.402761,-0.243639,0.323170,2.341809,-1.612453,-0.298669,-0.398324,-0.244951,0.331649,2.534405,-1.484527,-0.258829
1183,1769589285546,13.153721,43.2619,588.7815,-362.5811,0.488888,0.467871,-0.374487,0.633912,1.117842,1.069787,-0.856265,-0.403107,-0.243713,0.322225,2.343213,-1.613523,-0.296820,-0.398614,-0.245064,0.330929,2.535389,-1.485033,-0.257524
1184,1769589285557,13.164832,43.7400,588.1184,-362.3263,0.489469,0.467669,-0.374729,0.633470,1.119371,1.069515,-0.856970,-0.403291,-0.243775,0.321707,2.344010,-1.614056,-0.295783,-0.398950,-0.245150,0.330221,2.536425,-1.485808,-0.255995
1185,1769589285568,13.175943,44.1779,587.4478,-362.0301,0.490195,0.467482,-0.375077,0.632841,1.121313,1.069359,-0.857983,-0.403471,-0.243834,0.321189,2.344852,-1.614568,-0.294781,-0.399222,-0.245171,0.329490,2.537880,-1.486545,-0.253917
1186,1769589285580,13.187055,44.6391,586.7616,-361.8344,0.490760,0.467293,-0.375343,0.632384,1.122814,1.069123,-0.858751,-0.403854,-0.243948,0.320086,2.346529,-1.615753,-0.292580,-0.399504,-0.245284,0.328758,2.538971,-1.487236,-0.252398
1187,1769589285591,13.198166,45.0643,586.1100,-361.5533,0.491326,0.467123,-0.375580,0.631930,1.124314,1.068929,-0.859450,-0.404044,-0.244028,0.319551,2.347344,-1.616270,-0.291483,-0.399822,-0.245322,0.328064,2.540001,-1.487916,-0.250837
1188,1769589285602,13.209277,45.4843,585.5104,-361.3556,0.491863,0.467054,-0.375765,0.631452,1.125761,1.068979,-0.860039,-0.404427,-0.244129,0.318445,2.349038,-1.617480,-0.289323,-0.400079,-0.245445,0.327423,2.540936,-1.488360,-0.249144
1189,1769589285613,13.220388,45.9611,584.7493,-361.1044,0.492378,0.466800,-0.376199,0.630980,1.127154,1.068600,-0.861195,-0.404615,-0.244211,0.317929,2.349857,-1.617900,-0.288292,-0.400413,-0.245486,0.326615,2.542385,-1.488974,-0.247898
1190,1769589285624,13.231499,46.4023,583.9446,-360.8328,0.493148,0.466611,-0.376481,0.630351,1.129201,1.068438,-0.862060,-0.404802,-0.244263,0.317353,2.350731,-1.618568,-0.287135,-0.400667,-0.245535,0.325751,2.543707,-1.489828,-0.245672
1191,1769589285635,13.242611,46.9900,583.2858,-360.7632,0.493697,0.466454,-0.376724,0.629891,1.130670,1.068276,-0.862777,-0.405174,-0.244406,0.316232,2.352518,-1.619617,-0.284918,-0.400951,-0.245838,0.325045,2.544750,-1.490443,-0.244121
1192,1769589285646,13.253722,47.5178,582.5818,-360.6626,0.494267,0.466242,-0.377085,0.629386,1.132205,1.068008,-0.863778,-0.405344,-0.244476,0.315698,2.353355,-1.620148,-0.283853,-0.401199,-0.246046,0.324288,2.546085,-1.491081,-0.242601
1193,1769589285657,13.264833,47.9443,581.8720,-360.4721,0.494863,0.466130,-0.377263,0.628893,1.133795,1.067965,-0.864360,-0.405684,-0.244634,0.314614,2.355094,-1.621115,-0.281699,-0.401445,-0.246170,0.323534,2.547025,-1.491694,-0.240796
1194,1769589285668,13.275944,48.3406,581.2628,-360.2884,0.495417,0.465974,-0.377574,0.628385,1.135299,1.067825,-0.865248,-0.405841,-0.244708,0.314113,2.355871,-1.621599,-0.280657,-0.401661,-0.246248,0.322879,2.548261,-1.492229,-0.239201
1195,1769589285680,13.287056,48.7492,580.6586,-360.1100,0.495882,0.465755,-0.377892,0.627990,1.136546,1.067495,-0.866116,-0.406004,-0.244778,0.313602,2.356723,-1.622050,-0.279699,-0.401919,-0.246319,0.322236,2.549369,-1.492831,-0.238053
1196,1769589285691,13.298167,49.0370,580.0697,-359.8470,0.496336,0.465680,-0.378104,0.627559,1.137783,1.067509,-0.866752,-0.406261,-0.244957,0.312696,2.358202,-1.622767,-0.277792,-0.402152,-0.246294,0.321615,2.550315,-1.493186,-0.236630
1197,1769589285702,13.309278,49.3665,579.5420,-359.6932,0.496877,0.465583,-0.378247,0.627116,1.139228,1.067476,-0.867236,-0.406389,-0.245018,0.312256,2.358924,-1.623145,-0.276926,-0.402319,-0.246386,0.321048,2.551123,-1.493748,-0.234975
1198,1769589285713,13.320390,49.6717,579.2111,-359.6373,0.497098,0.465512,-0.378621,0.626768,1.139896,1.067466,-0.868214,-0.406493,-0.245090,0.311867,2.359599,-1.623461,-0.276160,-0.402463,-0.246492,0.320688,2.552278,-1.493678,-0.234293
1199,1769589285724,13.331501,50.0534,578.8207,-359.4976,0.497375,0.465474,-0.378750,0.626498,1.140655,1.067494,-0.868606,-0.406659,-0.245268,0.311198,2.360796,-1.623810,-0.274797,-0.402735,-0.246639,0.320277,2.552852,-1.493868,-0.233402
1200,1769589285735,13.342612,50.3254,578.5159,-359.4537,0.497682,0.465425,-0.378867,0.626220,1.141487,1.067502,-0.868973,-0.406735,-0.245341,0.310890,2.361330,-1.623972,-0.274136,-0.402853,-0.246778,0.319948,2.553412,-1.494129,-0.232440
1201,1769589285746,13.353724,50.3606,578.3039,-359.4068,0.497888,0.465485,-0.378846,0.626025,1.142049,1.067724,-0.868991,-0.406843,-0.245446,0.310437,2.362126,-1.624292,-0.273222,-0.402844,-0.246790,0.319723,2.553592,-1.494181,-0.231602
1202,1769589285757,13.364835,50.4278,577.9974,-359.3594,0.498118,0.465457,-0.378926,0.625815,1.142673,1.067750,-0.869249,-0.406887,-0.245510,0.310238,2.362509,-1.624365,-0.272795,-0.402848,-0.246789,0.319398,2.554003,-1.494365,-0.230863
1203,1769589285768,13.375946,50.5370,577.8546,-359.2563,0.498302,0.465431,-0.378961,0.625666,1.143164,1.067755,-0.869382,-0.406936,-0.245523,0.310116,2.362711,-1.624466,-0.272612,-0.402939,-0.246787,0.319245,2.554244,-1.494552,-0.230284
1204,1769589285780,13.387057,50.6038,577.6824,-359.3542,0.498314,0.465510,-0.378868,0.625654,1.143198,1.067940,-0.869172,-0.406995,-0.245574,0.309868,2.363139,-1.624649,-0.272073,-0.402921,-0.246931,0.319072,2.554065,-1.494469,-0.230083
1205,1769589285791,13.398168,50.6918,577.6063,-359.3689,0.498361,0.465519,-0.378919,0.625579,1.143339,1.067994,-0.869316,-0.406999,-0.245619,0.309781,2.363325,-1.624634,-0.271864,-0.402950,-0.246999,0.318989,2.554250,-1.494424,-0.229888
1206,1769589285802,13.409279,50.6502,577.4849,-359.3117,0.498514,0.465534,-0.378860,0.625482,1.143736,1.068072,-0.869215,-0.407040,-0.245634,0.309661,2.363505,-1.624755,-0.271652,-0.402920,-0.246945,0.318862,2.554245,-1.494594,-0.229347
1207,1769589285813,13.420390,50.7182,577.3489,-359.2794,0.498582,0.465449,-0.378949,0.625437,1.143913,1.067896,-0.869434,-0.407047,-0.245673,0.309577,2.363689,-1.624749,-0.271420,-0.402970,-0.246937,0.318719,2.554486,-1.494770,-0.229288
1208,1769589285824,13.431502,50.7639,577.1923,-359.2148,0.498723,0.465458,-0.378931,0.625328,1.144288,1.067962,-0.869433,-0.407076,-0.245673,0.309521,2.363766,-1.624845,-0.271383,-0.403006,-0.246931,0.318556,2.554581,-1.494896,-0.228788
1209,1769589285835,13.442613,50.9301,577.0220,-359.3050,0.498720,0.465499,-0.379007,0.625254,1.144314,1.068089,-0.869633,-0.407076,-0.245673,0.309521,2.363766,-1.624845,-0.271383,-0.403048,-0.247106,0.318379,2.554806,-1.494689,-0.228684
1210,1769589285846,13.453724,51.1217,577.0388,-359.4141,0.498750,0.465512,-0.379027,0.625208,1.144405,1.068138,-0.869695,-0.407089,-0.245732,0.309375,2.364081,-1.624838,-0.271066,-0.403091,-0.247320,0.318388,2.554896,-1.494657,-0.228545
1211,1769589285857,13.464835,51.1152,576.9732,-359.4187,0.498866,0.465520,-0.378996,0.625129,1.144707,1.068190,-0.869651,-0.407099,-0.245780,0.309274,2.364297,-1.624840,-0.270831,-0.403050,-0.247329,0.318316,2.554929,-1.494778,-0.228138
1212,1769589285868,13.475947,51.1467,576.9644,-359.4489,0.498863,0.465602,-0.379030,0.625050,1.144737,1.068414,-0.869756,-0.407093,-0.245842,0.309184,2.364506,-1.624811,-0.270605,-0.403036,-0.247386,0.318303,2.555071,-1.494516,-0.227949
1213,1769589285880,13.487058,51.2214,576.8986,-359.4564,0.498922,0.465623,-0.379061,0.624968,1.144910,1.068496,-0.869858,-0.407093,-0.245842,0.309184,2.364506,-1.624811,-0.270605,-0.403058,-0.247445,0.318232,2.555231,-1.494478,-0.227689
1214,1769589285891,13.498179,51.2607,576.8762,-359.4948,0.498905,0.465727,-0.379062,0.624903,1.144902,1.068764,-0.869883,-0.407062,-0.245921,0.309138,2.364752,-1.624595,-0.270527,-0.403052,-0.247523,0.318208,2.555295,-1.494189,-0.227505
1215,1769589285902,13.509291,51.2935,576.8381,-359.5875,0.498918,0.465819,-0.379060,0.624826,1.144966,1.069009,-0.869905,-0.407008,-0.246056,0.309080,2.365045,-1.624239,-0.270312,-0.402995,-0.247632,0.318164,2.555362,-1.493957,-0.227247
1216,1769589285913,13.520402,51.3961,576.7490,-359.7192,0.498934,0.465872,-0.379231,0.624670,1.145075,1.069197,-0.870352,-0.407008,-0.246056,0.309080,2.365045,-1.624239,-0.270312,-0.402938,-0.247782,0.318061,2.555873,-1.493622,-0.227023
1217,1769589285924,13.531513,51.4214,576.6360,-359.8925,0.498975,0.465978,-0.379279,0.624529,1.145235,1.069501,-0.870511,-0.406952,-0.246213,0.308974,2.365515,-1.623927,-0.270084,-0.402802,-0.247938,0.317936,2.556120,-1.493323,-0.226623
1218,1769589285935,13.542625,51.6315,576.4104,-360.2310,0.499014,0.466220,-0.379356,0.624270,1.145445,1.070168,-0.870780,-0.406907,-0.246336,0.308897,2.365818,-1.623650,-0.269816,-0.402660,-0.248365,0.317689,2.556538,-1.492624,-0.225903
1219,1769589285946,13.553736,51.8035,576.2704,-360.6015,0.498904,0.466459,-0.379710,0.623964,1.145334,1.070850,-0.871700,-0.406677,-0.246943,0.308567,2.367367,-1.622255,-0.268927,-0.402476,-0.248741,0.317525,2.557562,-1.491465,-0.225628
1220,1769589285957,13.564847,51.9944,576.1141,-360.9091,0.498867,0.466603,-0.379958,0.623735,1.145356,1.071279,-0.872350,-0.406590,-0.247167,0.308403,2.368039,-1.621782,-0.268504,-0.402354,-0.249083,0.317348,2.558297,-1.490749,-0.225353
1221,1769589285968,13.575958,52.2716,575.8572,-361.0771,0.499062,0.466877,-0.380054,0.623315,1.145999,1.072092,-0.872721,-0.406510,-0.247396,0.308255,2.368600,-1.621348,-0.268095,-0.402322,-0.249448,0.317064,2.558935,-1.490081,-0.224016
1222,1769589285980,13.587070,52.6483,575.6176,-361.5127,0.499220,0.467137,-0.380360,0.622808,1.146595,1.072909,-0.873601,-0.406303,-0.247974,0.307866,2.370184,-1.620111,-0.267047,-0.402153,-0.250036,0.316781,2.560102,-1.489165,-0.222785
1223,1769589285991,13.598181,52.8300,575.4711,-361.9396,0.499049,0.467438,-0.380884,0.622398,1.146394,1.073778,-0.874950,-0.406155,-0.248320,0.307708,2.371058,-1.619260,-0.266583,-0.401923,-0.250444,0.316605,2.561558,-1.487568,-0.222523
1224,1769589286002,13.609292,53.1339,575.2180,-362.4074,0.498932,0.467846,-0.381152,0.622021,1.146302,1.074881,-0.875701,-0.405853,-0.249084,0.307312,2.372930,-1.617513,-0.265429,-0.401758,-0.251030,0.316326,2.562470,-1.486060,-0.221895
1225,1769589286013,13.620403,53.3013,574.9818,-362.7725,0.498959,0.468260,-0.381480,0.621487,1.146611,1.076063,-0.876644,-0.405701,-0.249470,0.307080,2.374013,-1.616606,-0.264896,-0.401512,-0.251446,0.316056,2.563673,-1.484581,-0.220740
1226,1769589286024,13.631514,53.6404,574.6921,-363.3718,0.498955,0.468572,-0.382031,0.620916,1.146867,1.077031,-0.878114,-0.405502,-0.249925,0.306854,2.375151,-1.615530,-0.264193,-0.401212,-0.252088,0.315718,2.565382,-1.483074,-0.219866
1227,1769589286035,13.642626,54.0662,574.3230,-364.0411,0.498766,0.469163,-0.382614,0.620262,1.146738,1.078676,-0.879685,-0.405079,-0.250908,0.306413,2.377510,-1.613158,-0.262931,-0.400947,-0.252890,0.315305,2.567199,-1.480618,-0.218959
1228,1769589286046,13.653737,54.3348,574.0782,-364.6915,0.498659,0.469748,-0.383099,0.619606,1.146797,1.080308,-0.881035,-0.404824,-0.251474,0.306134,2.378928,-1.611801,-0.262063,-0.400568,-0.253588,0.315017,2.568824,-1.478370,-0.217812
1229,1769589286057,13.664848,54.8219,573.7728,-365.3458,0.498662,0.470329,-0.383604,0.618850,1.147155,1.081976,-0.882469,-0.404261,-0.252686,0.305615,2.381841,-1.608818,-0.260497,-0.400302,-0.254442,0.314659,2.570604,-1.476200,-0.216284
1230,1769589286068,13.675959,55.2409,573.4180,-366.3183,0.498413,0.470992,-0.384221,0.618163,1.146903,1.083802,-0.884133,-0.403958,-0.253331,0.305331,2.383466,-1.607174,-0.259678,-0.399820,-0.255461,0.314252,2.572505,-1.473447,-0.215393
1231,1769589286080,13.687070,55.6514,573.0316,-367.3647,0.498263,0.471611,-0.385007,0.617322,1.146948,1.085599,-0.886246,-0.403626,-0.254032,0.305074,2.385071,-1.605396,-0.258826,-0.399227,-0.256494,0.313797,2.574930,-1.470685,-0.214210
1232,1769589286091,13.698182,55.8940,572.8444,-368.1494,0.498099,0.472218,-0.385779,0.616508,1.146950,1.087356,-0.888316,-0.402905,-0.255503,0.304506,2.388535,-1.601653,-0.257052,-0.398705,-0.257227,0.313552,2.577289,-1.467951,-0.213102
1233,1769589286102,13.709293,56.4687,572.5557,-369.3135,0.497869,0.472937,-0.386594,0.615632,1.146829,1.089399,-0.890511,-0.402521,-0.256277,0.304224,2.390325,-1.599669,-0.256133,-0.398150,-0.258476,0.313193,2.579782,-1.464802,-0.211938
1234,1769589286113,13.720404,56.8551,572.1694,-370.1531,0.497375,0.473733,-0.387295,0.614978,1.145995,1.091524,-0.892362,-0.402132,-0.257057,0.303940,2.392129,-1.597652,-0.255242,-0.397789,-0.259385,0.312771,2.581775,-1.461357,-0.211531
1235,1769589286124,13.731516,57.3301,571.7396,-371.3238,0.497370,0.474596,-0.388063,0.613831,1.146520,1.094023,-0.894550,-0.401276,-0.258740,0.303331,2.396035,-1.593281,-0.253236,-0.397074,-0.260612,0.312257,2.584467,-1.458071,-0.209247
1236,1769589286135,13.742627,57.8268,571.4269,-372.3849,0.497131,0.475386,-0.388841,0.612921,1.146394,1.096251,-0.896676,-0.400845,-0.259583,0.303054,2.397948,-1.591048,-0.252358,-0.396534,-0.261754,0.311879,2.586896,-1.454751,-0.207937
1237,1769589286146,13.753738,58.2912,571.0411,-373.5172,0.496832,0.476058,-0.389866,0.611990,1.146140,1.098215,-0.899380,-0.399937,-0.261318,0.302433,2.401974,-1.586507,-0.250363,-0.395921,-0.262853,0.311421,2.589855,-1.451372,-0.207026
1238,1769589286157,13.764849,58.8460,570.6642,-374.6509,0.496312,0.477199,-0.390629,0.611036,1.145385,1.101275,-0.901491,-0.399466,-0.262239,0.302129,2.404039,-1.584063,-0.249354,-0.395420,-0.264155,0.310992,2.592238,-1.446879,-0.205837
1239,1769589286168,13.775961,59.4384,570.3002,-375.8793,0.496157,0.477777,-0.391698,0.610025,1.145500,1.103065,-0.904331,-0.398980,-0.263146,0.301774,2.406214,-1.581706,-0.248242,-0.394785,-0.265390,0.310541,2.595378,-1.443798,-0.204620
1240,1769589286180,13.787072,59.9891,569.9291,-377.0548,0.495869,0.478592,-0.392495,0.609107,1.145265,1.105360,-0.906511,-0.398039,-0.264970,0.301108,2.410451,-1.576889,-0.246162,-0.394210,-0.266649,0.310103,2.597847,-1.440324,-0.203382
1241,1769589286191,13.798183,60.5679,569.4400,-378.0331,0.495603,0.479451,-0.393358,0.608090,1.145126,1.107806,-0.908882,-0.397574,-0.265846,0.300779,2.412509,-1.574610,-0.245145,-0.393774,-0.267785,0.309550,2.600524,-1.436645,-0.201928
1242,1769589286202,13.809295,60.9609,569.0474,-379.0473,0.495382,0.480203,-0.394133,0.607175,1.145044,1.109957,-0.911012,-0.396682,-0.267559,0.300094,2.416534,-1.570176,-0.243003,-0.393192,-0.268809,0.309094,2.602938,-1.433406,-0.200603
1243,1769589286213,13.820406,61.5630,568.6221,-380.2751,0.495273,0.480810,-0.395187,0.606097,1.145296,1.111850,-0.913852,-0.396249,-0.268391,0.299734,2.418560,-1.568023,-0.241975,-0.392545,-0.270058,0.308579,2.606105,-1.430274,-0.199128
1244,1769589286224,13.831517,61.7596,568.2212,-381.2062,0.494951,0.481325,-0.396137,0.605331,1.144910,1.113391,-0.916335,-0.395832,-0.269186,0.299417,2.420455,-1.565924,-0.240977,-0.391924,-0.270798,0.308120,2.608739,-1.427349,-0.198650
1245,1769589286235,13.842628,62.2528,567.8549,-382.1805,0.494747,0.482082,-0.396672,0.604544,1.144807,1.115500,-0.917868,-0.395056,-0.270663,0.298783,2.424000,-1.562141,-0.239089,-0.391468,-0.271904,0.307700,2.610517,-1.424408,-0.197319
1246,1769589286246,13.853739,62.7399,567.2880,-383.0505,0.494667,0.482793,-0.397192,0.603700,1.145018,1.117532,-0.919390,-0.394704,-0.271344,0.298448,2.425683,-1.560439,-0.238151,-0.391053,-0.272922,0.307078,2.612343,-1.421713,-0.195669
1247,1769589286257,13.864850,63.1613,566.9221,-383.6808,0.494599,0.483359,-0.397725,0.602952,1.145210,1.119185,-0.920905,-0.394066,-0.272570,0.297860,2.428744,-1.557313,-0.236442,-0.390771,-0.273697,0.306665,2.614115,-1.419403,-0.194323
1248,1769589286268,13.875962,63.5688,566.5812,-384.3324,0.494731,0.483707,-0.398318,0.602172,1.145883,1.120350,-0.922572,-0.393798,-0.273130,0.297578,2.430099,-1.555946,-0.235702,-0.390418,-0.274425,0.306263,2.616083,-1.417764,-0.192782
1249,1769589286280,13.887073,63.7949,566.1017,-384.7946,0.494743,0.484178,-0.398696,0.601533,1.146210,1.121735,-0.923692,-0.393562,-0.273644,0.297278,2.431469,-1.554706,-0.234906,-0.390131,-0.274945,0.305746,2.617450,-1.415983,-0.191440
1250,1769589286291,13.898184,64.3060,565.7611,-385.4000,0.494721,0.484419,-0.399331,0.600937,1.146439,1.122567,-0.925387,-0.393151,-0.274569,0.296595,2.434108,-1.552646,-0.233240,-0.389944,-0.275678,0.305355,2.619311,-1.414447,-0.190680
1251,1769589286302,13.909295,64.5469,565.2862,-385.5785,0.494791,0.484614,-0.399689,0.600483,1.146816,1.123228,-0.926390,-0.393010,-0.274950,0.296273,2.435198,-1.551889,-0.232431,-0.389892,-0.275952,0.304853,2.620471,-1.413479,-0.189814
1252,1769589286313,13.920407,65.1144,564.8356,-385.9449,0.495019,0.484725,-0.400125,0.599915,1.147612,1.123748,-0.927617,-0.392894,-0.275305,0.295911,2.436352,-1.551228,-0.231579,-0.389882,-0.276565,0.304356,2.621953,-1.412774,-0.188569
