FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
1579,1769589448335,17.554774,-84.7499,661.0731,-236.8479,0.485514,0.305153,-0.239704,0.783390,1.047839,0.658583,-0.517331,-0.428417,-0.040337,0.408497,1.825812,-2.041677,-0.608057,-84.790486,661.055305,-236.764881,0.485717,0.305268,-0.239478,0.783288
1580,1769589448346,17.565885,-84.4208,661.0009,-237.1632,0.485675,0.305872,-0.239768,0.782990,1.048342,0.660233,-0.517544,-0.428379,-0.040841,0.408453,1.826941,-2.040541,-0.607640,-84.408452,661.034548,-237.161652,0.485467,0.305783,-0.239927,0.783105
1581,1769589448357,17.576996,-84.0030,660.9446,-237.5075,0.485281,0.306402,-0.240153,0.782909,1.047523,0.661397,-0.518391,-0.428279,-0.041736,0.408506,1.828739,-2.038313,-0.607166,-84.018333,660.936557,-237.574905,0.485426,0.306449,-0.240111,0.782813
1582,1769589448369,17.588107,-83.6381,660.9471,-238.0423,0.485361,0.307141,-0.240343,0.782512,1.047849,0.663088,-0.518878,-0.428245,-0.042169,0.408473,1.829757,-2.037318,-0.606845,-83.664500,660.883248,-238.021567,0.485267,0.307088,-0.240358,0.782586
1583,1769589448380,17.599218,-83.3299,660.7172,-238.5150,0.485124,0.307648,-0.240567,0.782391,1.047384,0.664214,-0.519386,-0.428208,-0.042621,0.408480,1.830717,-2.036190,-0.606597,-83.215605,660.802943,-238.577467,0.485072,0.307735,-0.240550,0.782394
1584,1769589448391,17.610329,-82.8126,660.8632,-239.1646,0.484725,0.308358,-0.240959,0.782238,1.046582,0.665784,-0.520261,-0.428111,-0.043528,0.408476,1.832642,-2.033992,-0.605975,-82.876924,660.822262,-239.039510,0.484882,0.308289,-0.240906,0.782184
1585,1769589448402,17.621440,-82.3550,660.7492,-239.6329,0.484762,0.308911,-0.240984,0.781989,1.046758,0.667039,-0.520362,-0.428062,-0.043950,0.408518,1.833455,-2.032958,-0.605815,-82.514438,660.859062,-239.587962,0.484597,0.308791,-0.241297,0.782042
1586,1769589448413,17.632552,-82.3591,661.0500,-239.9072,0.484327,0.309145,-0.242047,0.781838,1.045880,0.667582,-0.522688,-0.427974,-0.044895,0.408464,1.835552,-2.030728,-0.605104,-82.064538,660.856271,-240.279652,0.484433,0.309373,-0.241669,0.781799
1587,1769589448424,17.643663,-81.6839,660.8377,-241.0217,0.484181,0.309924,-0.241931,0.781656,1.045633,0.669310,-0.522473,-0.427920,-0.045340,0.408481,1.836429,-2.029635,-0.604801,-81.763681,660.864633,-240.794910,0.484212,0.309887,-0.242007,0.781628
1588,1769589448435,17.654774,-81.2386,660.7269,-241.5197,0.484146,0.310611,-0.242242,0.781308,1.045694,0.670880,-0.523211,-0.427871,-0.045809,0.408498,1.837451,-2.028426,-0.604569,-81.501005,660.920767,-241.200043,0.483965,0.310414,-0.242359,0.781462
1589,1769589448446,17.665886,-81.4428,661.1128,-241.2141,0.483612,0.310896,-0.242620,0.781408,1.044502,0.671470,-0.524008,-0.427783,-0.046628,0.408493,1.839176,-2.026472,-0.604038,-81.214405,660.961524,-241.519162,0.483797,0.311066,-0.242580,0.781239
1590,1769589448457,17.676997,-81.0522,661.1138,-241.6160,0.483665,0.311539,-0.243003,0.781000,1.044773,0.672962,-0.524917,-0.427746,-0.047041,0.408470,1.840047,-2.025520,-0.603682,-81.014552,661.141357,-241.671486,0.483633,0.311572,-0.243017,0.781003
1591,1769589448469,17.688108,-80.7166,661.2241,-242.0778,0.483486,0.312365,-0.243321,0.780683,1.044510,0.674825,-0.525663,-0.427653,-0.047917,0.408459,1.841939,-2.023386,-0.603072,-80.794943,661.259967,-241.979086,0.483435,0.312218,-0.243291,0.780782
1592,1769589448480,17.699220,-80.4126,661.3636,-242.4473,0.483383,0.312680,-0.243648,0.780518,1.044353,0.675547,-0.526403,-0.427599,-0.048318,0.408477,1.842775,-2.022404,-0.602908,-80.472176,661.279762,-242.454971,0.483379,0.312874,-0.243481,0.780494
1593,1769589448491,17.710331,-80.3010,661.2228,-242.9099,0.483092,0.313678,-0.243561,0.780325,1.043798,0.677753,-0.526253,-0.427546,-0.048751,0.408514,1.843629,-2.021290,-0.602709,-80.197914,661.264471,-242.914876,0.483222,0.313449,-0.243800,0.780262
1594,1769589448502,17.721442,-79.9327,661.2634,-243.3481,0.483188,0.313895,-0.244047,0.780026,1.044123,0.678296,-0.527361,-0.427450,-0.049626,0.408463,1.845573,-2.019252,-0.602031,-79.927881,661.233171,-243.426743,0.483004,0.314022,-0.244128,0.780064
1595,1769589448513,17.732553,-79.5736,661.1288,-243.9835,0.482759,0.314582,-0.244817,0.779773,1.043293,0.679846,-0.529075,-0.427396,-0.050138,0.408467,1.846597,-2.018002,-0.601677,-79.673314,661.222019,-243.921524,0.482739,0.314601,-0.244606,0.779844
1596,1769589448524,17.743664,-79.3944,661.2994,-244.4406,0.482407,0.315265,-0.244851,0.779705,1.042558,0.681339,-0.529163,-0.427328,-0.050617,0.408475,1.847590,-2.016827,-0.601393,-79.368257,661.256771,-244.358557,0.482548,0.315192,-0.244942,0.779619
1597,1769589448535,17.754776,-79.1394,661.2988,-244.6718,0.482372,0.315735,-0.245383,0.779369,1.042613,0.682438,-0.530377,-0.427222,-0.051536,0.408476,1.849567,-2.014559,-0.600822,-79.038895,661.243090,-244.716062,0.482477,0.315863,-0.245129,0.779332
1598,1769589448546,17.765887,-78.6671,661.2268,-245.0576,0.482498,0.316643,-0.244961,0.779055,1.043007,0.684480,-0.529528,-0.427167,-0.051949,0.408500,1.850418,-2.013527,-0.600620,-78.703824,661.238752,-245.076824,0.482390,0.316499,-0.245283,0.779079
1599,1769589448557,17.776998,-78.2514,661.1471,-245.4418,0.482504,0.316993,-0.245635,0.778697,1.043160,0.685330,-0.531055,-0.427064,-0.052823,0.408449,1.852314,-2.011486,-0.599917,-78.306890,661.201038,-245.555667,0.482281,0.317074,-0.245598,0.778814
1600,1769589448569,17.788109,-78.0688,661.2224,-246.1171,0.481718,0.317701,-0.246054,0.778763,1.041434,0.686843,-0.531948,-0.427012,-0.053291,0.408461,1.853300,-2.010286,-0.599638,-78.027262,661.217300,-246.040376,0.481941,0.317658,-0.245982,0.778665
1601,1769589448580,17.799220,-77.7383,661.2785,-246.5888,0.481701,0.318060,-0.246483,0.778491,1.041502,0.687688,-0.532929,-0.426953,-0.053753,0.408469,1.854260,-2.009134,-0.599354,-77.861614,661.265110,-246.429867,0.481586,0.318071,-0.246522,0.778545
1602,1769589448591,17.810331,-77.7874,661.3181,-246.6862,0.481169,0.318659,-0.246937,0.778431,1.040374,0.688999,-0.533923,-0.426828,-0.054660,0.408508,1.856108,-2.006874,-0.598873,-77.661929,661.308395,-246.782386,0.481380,0.318584,-0.246883,0.778349
1603,1769589448602,17.821443,-77.4660,661.2921,-247.0216,0.481372,0.318924,-0.247195,0.778115,1.040937,0.689654,-0.534545,-0.426794,-0.055039,0.408459,1.856928,-2.006033,-0.598496,-77.410681,661.274762,-247.117514,0.481279,0.319103,-0.247183,0.778103
1604,1769589448613,17.832554,-77.0147,661.2446,-247.5946,0.481273,0.319775,-0.247464,0.777741,1.040868,0.691590,-0.535200,-0.426668,-0.055925,0.408473,1.858811,-2.003838,-0.597958,-77.126395,661.229967,-247.568305,0.481122,0.319711,-0.247480,0.777856
1605,1769589448624,17.843665,-76.7924,661.1404,-248.1436,0.480807,0.320350,-0.247685,0.777723,1.039867,0.692838,-0.535682,-0.426606,-0.056381,0.408484,1.859736,-2.002705,-0.597688,-76.764443,661.217429,-248.122286,0.480925,0.320285,-0.247758,0.777654
1606,1769589448635,17.854776,-76.4524,661.2314,-248.6656,0.480740,0.320866,-0.248159,0.777400,1.039846,0.694038,-0.536772,-0.426547,-0.056840,0.408493,1.860691,-2.001551,-0.597436,-76.462814,661.221338,-248.585667,0.480692,0.320813,-0.248105,0.777469
1607,1769589448646,17.865888,-76.1209,661.2847,-249.0484,0.480376,0.321300,-0.248387,0.777373,1.039069,0.694984,-0.537270,-0.426428,-0.057693,0.408491,1.862446,-1.999486,-0.596841,-76.113943,661.203652,-249.041086,0.480525,0.321361,-0.248409,0.777249
1608,1769589448657,17.876999,-75.7410,661.1835,-249.4180,0.480606,0.321838,-0.248743,0.776895,1.039752,0.696271,-0.538136,-0.426380,-0.058091,0.408471,1.863349,-1.998537,-0.596593,-75.646657,661.190376,-249.607671,0.480493,0.322022,-0.248582,0.776940
1609,1769589448669,17.888110,-75.1313,661.1112,-250.2534,0.480321,0.322942,-0.248791,0.776598,1.039251,0.698735,-0.538299,-0.426251,-0.059105,0.408470,1.865456,-1.996020,-0.595881,-75.155710,661.168067,-250.275114,0.480397,0.322796,-0.248838,0.776596
1610,1769589448680,17.899222,-74.6778,661.2356,-250.9897,0.480264,0.323529,-0.249011,0.776318,1.039237,0.700078,-0.538832,-0.426158,-0.059629,0.408491,1.866501,-1.994769,-0.595609,-74.811238,661.275438,-250.764943,0.480046,0.323452,-0.249393,0.776362
1611,1769589448691,17.910333,-74.4631,661.3911,-251.3272,0.479734,0.324175,-0.250090,0.776029,1.038201,0.701552,-0.541224,-0.426089,-0.060222,0.408504,1.867745,-1.993205,-0.595220,-74.502610,661.399829,-251.172843,0.479763,0.324131,-0.249862,0.776103
1612,1769589448702,17.921444,-74.5046,661.6641,-251.1191,0.478992,0.324382,-0.250789,0.776175,1.036539,0.701963,-0.542708,-0.425932,-0.061245,0.408513,1.869842,-1.990716,-0.594598,-74.287167,661.506662,-251.481710,0.479410,0.324659,-0.250423,0.775919
1613,1769589448713,17.932555,-73.8850,661.4261,-251.9311,0.479629,0.325481,-0.250469,0.775425,1.038206,0.704537,-0.542165,-0.425865,-0.061740,0.408500,1.870908,-1.989502,-0.594239,-73.991876,661.519110,-251.876900,0.479117,0.325208,-0.250921,0.775709
1614,1769589448724,17.943667,-73.6741,661.4922,-252.5155,0.478645,0.325766,-0.251315,0.775639,1.035994,0.705098,-0.543954,-0.425795,-0.062207,0.408484,1.871899,-1.988411,-0.593912,-73.643562,661.499005,-252.458133,0.478900,0.325838,-0.251225,0.775481
1615,1769589448735,17.954778,-73.1917,661.4365,-253.1382,0.478797,0.326381,-0.251699,0.775162,1.036506,0.706555,-0.544883,-0.425644,-0.063201,0.408507,1.873940,-1.985895,-0.593294,-73.244452,661.447671,-253.148271,0.478762,0.326516,-0.251595,0.775161
1616,1769589448746,17.965889,-73.0233,661.5154,-253.6636,0.478413,0.327252,-0.251953,0.774950,1.035757,0.708497,-0.545475,-0.425566,-0.063700,0.408485,1.875001,-1.984702,-0.592926,-72.989786,661.477643,-253.610843,0.478449,0.327112,-0.251970,0.774981
1617,1769589448758,17.977001,-72.6608,661.4491,-254.0486,0.478460,0.327748,-0.252264,0.774610,1.035992,0.709661,-0.546217,-0.425422,-0.064650,0.408501,1.876943,-1.982338,-0.592329,-72.714548,661.477462,-254.016314,0.478378,0.327785,-0.252210,0.774662
1618,1769589448769,17.988112,-72.5105,661.4987,-254.3146,0.478105,0.328431,-0.252312,0.774524,1.035254,0.711162,-0.546338,-0.425354,-0.065099,0.408501,1.877894,-1.981232,-0.592037,-72.447705,661.492829,-254.387838,0.478164,0.328395,-0.252502,0.774441
1619,1769589448780,17.999223,-72.1382,661.5057,-254.7832,0.478003,0.328905,-0.253009,0.774159,1.035174,0.712284,-0.547923,-0.425293,-0.065551,0.408467,1.878851,-1.980159,-0.591640,-72.125333,661.506886,-254.807933,0.477978,0.328962,-0.252896,0.774186
1620,1769589448791,18.010334,-71.7322,661.5219,-255.3000,0.477745,0.329583,-0.253264,0.773946,1.034700,0.713810,-0.548519,-0.425142,-0.066482,0.408518,1.880741,-1.977774,-0.591203,-71.769905,661.528990,-255.279252,0.477710,0.329577,-0.253292,0.773961
1621,1769589448802,18.021446,-71.4244,661.5546,-255.8314,0.477474,0.330193,-0.253766,0.773689,1.034210,0.715200,-0.549658,-0.425068,-0.066981,0.408502,1.881772,-1.976563,-0.590779,-71.410490,661.532333,-255.770576,0.477508,0.330137,-0.253704,0.773712
1622,1769589448813,18.032557,-71.0003,661.4996,-256.2581,0.477274,0.330766,-0.253941,0.773510,1.033848,0.716488,-0.550075,-0.424925,-0.067886,0.408486,1.883683,-1.974350,-0.590154,-71.063662,661.502843,-256.241800,0.477374,0.330756,-0.253916,0.773461
1623,1769589448824,18.043668,-70.7719,661.5015,-256.7721,0.477192,0.331321,-0.254293,0.773207,1.033786,0.717772,-0.550899,-0.424838,-0.068357,0.408478,1.884679,-1.973187,-0.589822,-70.647267,661.490057,-256.906319,0.477131,0.331442,-0.254327,0.773181
1624,1769589448835,18.054780,-70.2274,661.4282,-257.5115,0.477065,0.332187,-0.254546,0.772831,1.033656,0.719748,-0.551525,-0.424782,-0.068838,0.408475,1.885673,-1.971990,-0.589529,-70.239371,661.490095,-257.620686,0.476834,0.332183,-0.254783,0.772897
1625,1769589448856,18.075086,-69.7227,661.5565,-258.6090,0.476244,0.333036,-0.255557,0.772638,1.031950,0.721639,-0.553755,-0.424510,-0.070383,0.408528,1.888800,-1.968061,-0.588606,-69.874386,661.524419,-258.287995,0.476487,0.332903,-0.255278,0.772637
1626,1769589448867,18.086197,-69.5769,661.5378,-258.8554,0.476143,0.333599,-0.255769,0.772387,1.031829,0.722929,-0.554266,-0.424438,-0.070885,0.408473,1.889924,-1.966884,-0.588188,-69.480538,661.513948,-258.900943,0.476157,0.333600,-0.255782,0.772374
1627,1769589448878,18.097309,-69.2077,661.5282,-259.2552,0.475933,0.334164,-0.256034,0.772184,1.031452,0.724208,-0.554883,-0.424261,-0.071852,0.408516,1.891838,-1.964438,-0.587628,-69.149767,661.506852,-259.453943,0.475873,0.334286,-0.256148,0.772131
1628,1769589448889,18.108420,-68.7304,661.3843,-259.9911,0.475774,0.334960,-0.256521,0.771776,1.031264,0.726043,-0.556023,-0.424190,-0.072397,0.408469,1.893016,-1.963122,-0.587096,-68.793281,661.439033,-259.942619,0.475688,0.334915,-0.256455,0.771870
1629,1769589448900,18.119531,-68.4295,661.4572,-260.6084,0.475450,0.335791,-0.256564,0.771600,1.030630,0.727892,-0.556152,-0.424090,-0.072869,0.408498,1.893934,-1.961963,-0.586907,-68.436305,661.429767,-260.493324,0.475529,0.335721,-0.256633,0.771559
1630,1769589448911,18.130642,-68.0772,661.3854,-260.9809,0.475326,0.336301,-0.257073,0.771284,1.030483,0.729084,-0.557322,-0.423921,-0.073909,0.408495,1.896142,-1.959308,-0.586242,-68.128000,661.431281,-260.961214,0.475509,0.336505,-0.256772,0.771183
1631,1769589448922,18.141754,-67.8970,661.5197,-261.3076,0.475597,0.337428,-0.256542,0.770802,1.031256,0.731658,-0.556271,-0.423848,-0.074377,0.408486,1.897086,-1.958164,-0.585873,-67.791600,661.440262,-261.419252,0.475431,0.337204,-0.256899,0.770884
1632,1769589448933,18.152865,-67.4250,661.4308,-261.8543,0.475474,0.337767,-0.257206,0.770508,1.031102,0.732475,-0.557771,-0.423686,-0.075297,0.408467,1.899019,-1.955880,-0.585251,-67.416457,661.461910,-261.927014,0.475327,0.337823,-0.257141,0.770596
1633,1769589448944,18.163976,-66.9311,661.4456,-262.6013,0.474881,0.338334,-0.257524,0.770519,1.029813,0.733699,-0.558459,-0.423590,-0.075780,0.408478,1.899990,-1.954668,-0.584927,-67.024686,661.527862,-262.484933,0.475024,0.338380,-0.257438,0.770439
1634,1769589448956,18.175088,-66.6448,661.6147,-263.0035,0.474693,0.338788,-0.257909,0.770307,1.029487,0.734743,-0.559338,-0.423504,-0.076249,0.408497,1.900937,-1.953453,-0.584632,-66.572214,661.513490,-262.974810,0.474628,0.338698,-0.258017,0.770350
1635,1769589448967,18.186199,-66.2525,661.5966,-263.3513,0.474234,0.339175,-0.258344,0.770273,1.028503,0.735593,-0.560288,-0.423341,-0.077139,0.408527,1.902706,-1.951182,-0.584149,-66.228181,661.549238,-263.335238,0.474383,0.339172,-0.258323,0.770190
1636,1769589448978,18.197310,-65.8561,661.4426,-263.5936,0.474250,0.339444,-0.258840,0.769979,1.028650,0.736256,-0.561426,-0.423258,-0.077566,0.408495,1.903615,-1.950197,-0.583744,-66.009557,661.597795,-263.632962,0.474205,0.339628,-0.258647,0.769990
1637,1769589448989,18.208421,-65.8240,661.6768,-263.9988,0.474165,0.340344,-0.258635,0.769702,1.028573,0.738285,-0.561039,-0.423110,-0.078425,0.408473,1.905406,-1.948061,-0.583118,-65.758752,661.615867,-264.058633,0.474039,0.340220,-0.258782,0.769785
1638,1769589449000,18.219533,-65.6982,661.7458,-264.5467,0.473719,0.340747,-0.259091,0.769645,1.027628,0.739174,-0.562041,-0.423011,-0.078895,0.408517,1.906326,-1.946787,-0.582930,-65.581286,661.685524,-264.545481,0.473858,0.340802,-0.259012,0.769562
1639,1769589449011,18.230644,-65.2089,661.6876,-265.2058,0.473652,0.341487,-0.259059,0.769369,1.027588,0.740855,-0.562028,-0.422935,-0.079344,0.408472,1.907277,-1.945761,-0.582529,-65.345010,661.762671,-265.138495,0.473504,0.341339,-0.259355,0.769426
1640,1769589449022,18.241755,-65.1273,661.7790,-265.6332,0.473206,0.341671,-0.260004,0.769243,1.026670,0.741291,-0.564106,-0.422754,-0.080335,0.408474,1.909303,-1.943243,-0.581862,-65.033900,661.740424,-265.702238,0.473260,0.341758,-0.259767,0.769251
1641,1769589449033,18.252866,-64.6615,661.7413,-266.2886,0.472906,0.342188,-0.260194,0.769134,1.026060,0.742442,-0.564540,-0.422653,-0.080800,0.408507,1.910233,-1.942021,-0.581640,-64.705490,661.707352,-266.232471,0.473089,0.342269,-0.260063,0.769029
1642,1769589449044,18.263978,-64.4572,661.6575,-266.6433,0.473118,0.342755,-0.260172,0.768759,1.026663,0.743776,-0.564572,-0.422574,-0.081272,0.408498,1.911207,-1.940827,-0.581270,-64.452771,661.692900,-266.650833,0.472933,0.342702,-0.260335,0.768841
1643,1769589449056,18.275089,-64.1099,661.6669,-267.1121,0.472756,0.343319,-0.260476,0.768626,1.025930,0.745037,-0.565259,-0.422402,-0.082161,0.408474,1.913068,-1.938615,-0.580657,-64.120238,661.703986,-267.071533,0.472769,0.343194,-0.260495,0.768668
1644,1769589449067,18.286200,-63.9411,661.7628,-267.3288,0.472603,0.343577,-0.260752,0.768511,1.025640,0.745630,-0.565884,-0.422301,-0.082601,0.408503,1.913903,-1.937500,-0.580414,-63.882929,661.761424,-267.409057,0.472557,0.343734,-0.260795,0.768455
1645,1769589449078,18.297312,-63.5540,661.8755,-267.8571,0.472167,0.344179,-0.261170,0.768368,1.024749,0.746975,-0.566821,-0.422136,-0.083510,0.408479,1.915801,-1.935214,-0.579756,-63.674129,661.828757,-267.778705,0.472308,0.344225,-0.261046,0.768303
1646,1769589449089,18.308423,-63.5130,661.8494,-268.1429,0.472140,0.344950,-0.261284,0.768000,1.024833,0.748753,-0.567146,-0.422048,-0.083951,0.408487,1.916681,-1.934098,-0.579460,-63.441267,661.845048,-268.199890,0.472105,0.344775,-0.261231,0.768118
1647,1769589449100,18.319534,-63.3086,661.8211,-268.6540,0.472017,0.345180,-0.261213,0.767996,1.024568,0.749253,-0.566993,-0.421955,-0.084402,0.408505,1.917551,-1.932938,-0.579182,-63.232343,661.831871,-268.692990,0.471927,0.345291,-0.261367,0.767949
1648,1769589449111,18.330645,-62.8935,661.7734,-269.2444,0.471626,0.345835,-0.261580,0.767817,1.023788,0.750726,-0.567828,-0.421785,-0.085267,0.408496,1.919320,-1.930759,-0.578624,-63.055267,661.807881,-269.156729,0.471710,0.345710,-0.261535,0.767837
1649,1769589449122,18.341756,-62.8920,661.8271,-269.6823,0.471527,0.346059,-0.261740,0.767722,1.023608,0.751237,-0.568196,-0.421686,-0.085705,0.408504,1.920235,-1.929657,-0.578312,-62.804024,661.799000,-269.689895,0.471419,0.346158,-0.261806,0.767722
1650,1769589449133,18.352867,-62.5879,661.7987,-270.1548,0.471064,0.346707,-0.262095,0.767593,1.022654,0.752682,-0.568994,-0.421502,-0.086615,0.408505,1.922094,-1.927331,-0.577747,-62.540352,661.780986,-270.241124,0.471173,0.346750,-0.261966,0.767551
1651,1769589449144,18.363979,-62.2461,661.7654,-270.8081,0.471010,0.347487,-0.262170,0.767248,1.022668,0.754472,-0.569230,-0.421399,-0.087131,0.408489,1.923171,-1.926041,-0.577343,-62.273357,661.772424,-270.794600,0.471014,0.347457,-0.262068,0.767294
1652,1769589449156,18.375090,-61.9430,661.7520,-271.3920,0.470913,0.348228,-0.261945,0.767049,1.022532,0.756137,-0.568784,-0.421298,-0.087615,0.408497,1.924116,-1.924816,-0.577022,-61.989457,661.789567,-271.305371,0.470926,0.348323,-0.262177,0.766918
1653,1769589449167,18.386201,-61.7444,661.8396,-271.7818,0.470813,0.349149,-0.262494,0.766503,1.022524,0.758291,-0.570091,-0.421101,-0.088570,0.408511,1.926049,-1.922343,-0.576403,-61.747905,661.830490,-271.773310,0.470793,0.348986,-0.262446,0.766607
1654,1769589449178,18.397312,-61.6449,661.9472,-272.0772,0.470703,0.349687,-0.262773,0.766230,1.022389,0.759536,-0.570756,-0.421003,-0.089039,0.408492,1.926990,-1.921214,-0.576024,-61.587948,661.917948,-272.149933,0.470533,0.349558,-0.262846,0.766368
1655,1769589449189,18.408424,-61.3399,661.9483,-272.6010,0.470063,0.349850,-0.263505,0.766297,1.020974,0.759872,-0.572332,-0.420801,-0.089941,0.408517,1.928816,-1.918871,-0.575504,-61.403062,661.976648,-272.572176,0.470241,0.350140,-0.263311,0.766122
1656,1769589449200,18.419535,-61.3072,662.0879,-272.9830,0.469916,0.350716,-0.263621,0.765951,1.020787,0.761852,-0.572657,-0.420708,-0.090423,0.408489,1.929782,-1.917701,-0.575079,-61.235343,662.046095,-273.031600,0.469935,0.350687,-0.263672,0.765935
1657,1769589449211,18.430646,-60.9658,662.0349,-273.5987,0.469726,0.351472,-0.263997,0.765592,1.020511,0.763598,-0.573552,-0.420597,-0.090917,0.408496,1.930816,-1.916419,-0.574768,-61.079305,662.117295,-273.519429,0.469645,0.351284,-0.264088,0.765696
1658,1769589449222,18.441757,-60.9361,662.2293,-273.9550,0.469441,0.351917,-0.264478,0.765396,1.019967,0.764619,-0.574639,-0.420367,-0.091955,0.408511,1.932866,-1.913781,-0.574058,-60.861714,662.157505,-274.000524,0.469456,0.351993,-0.264473,0.765354
1659,1769589449233,18.452869,-60.6483,662.1984,-274.4743,0.469159,0.352516,-0.265008,0.765110,1.019463,0.766004,-0.575851,-0.420271,-0.092433,0.408505,1.933846,-1.912544,-0.573734,-60.578981,662.174371,-274.471043,0.469216,0.352659,-0.264908,0.765044
1660,1769589449244,18.463980,-60.1149,662.1150,-274.9912,0.468967,0.353429,-0.265358,0.764685,1.019208,0.768109,-0.576704,-0.420049,-0.093434,0.408484,1.935894,-1.910025,-0.573015,-60.225681,662.187848,-274.947971,0.468911,0.353330,-0.265367,0.764762
1661,1769589449256,18.475091,-59.8639,662.2047,-275.4163,0.468672,0.354117,-0.265686,0.764434,1.018664,0.769677,-0.577471,-0.419942,-0.093905,0.408513,1.936831,-1.908755,-0.572808,-59.762076,662.169800,-275.510752,0.468609,0.354031,-0.265835,0.764460
1662,1769589449267,18.486202,-59.2801,662.1679,-276.0922,0.468198,0.354590,-0.266408,0.764254,1.017701,0.770756,-0.579080,-0.419836,-0.094413,0.408466,1.937944,-1.907517,-0.572334,-59.334010,662.173710,-276.061852,0.468318,0.354681,-0.266293,0.764178
1663,1769589449278,18.497313,-58.9276,662.2003,-276.6594,0.468048,0.355229,-0.266810,0.763908,1.017509,0.772246,-0.580030,-0.419604,-0.095390,0.408499,1.939834,-1.904981,-0.571748,-58.971457,662.187624,-276.593467,0.468030,0.355228,-0.266796,0.763925
1664,1769589449289,18.508425,-58.6346,662.1510,-277.0899,0.467822,0.355842,-0.267177,0.763633,1.017121,0.773659,-0.580887,-0.419498,-0.095857,0.408518,1.940736,-1.903758,-0.571461,-58.594133,662.170076,-277.099624,0.467764,0.355768,-0.267245,0.763679
1665,1769589449300,18.519536,-58.3237,662.1793,-277.5477,0.467541,0.356346,-0.267636,0.763410,1.016595,0.774820,-0.581933,-0.419387,-0.096352,0.408486,1.941789,-1.902539,-0.571024,-58.305690,662.160767,-277.593171,0.467559,0.356386,-0.267563,0.763405
1666,1769589449311,18.530647,-57.9569,662.1487,-278.0776,0.467266,0.356970,-0.267860,0.763208,1.016074,0.776234,-0.582464,-0.419196,-0.097246,0.408484,1.943596,-1.900233,-0.570438,-57.992933,662.156486,-278.105933,0.467299,0.357066,-0.267864,0.763141
1667,1769589449322,18.541758,-57.7282,662.1517,-278.7283,0.467143,0.357831,-0.268104,0.762794,1.015964,0.778227,-0.583086,-0.419078,-0.097721,0.408487,1.944532,-1.899034,-0.570080,-57.708524,662.178962,-278.659024,0.467101,0.357783,-0.268123,0.762836
1668,1769589449333,18.552869,-57.4013,662.1987,-279.1805,0.466874,0.358590,-0.268391,0.762502,1.015491,0.779963,-0.583773,-0.418857,-0.098658,0.408484,1.946416,-1.896620,-0.569433,-57.419776,662.167405,-279.210229,0.466942,0.358482,-0.268432,0.762496
1669,1769589449344,18.563981,-57.2053,662.1946,-279.7335,0.466841,0.359147,-0.268698,0.762151,1.015553,0.781279,-0.584519,-0.418735,-0.099118,0.408522,1.947307,-1.895399,-0.569240,-57.166162,662.171119,-279.734329,0.466789,0.359215,-0.268712,0.762146
1670,1769589449356,18.575092,-56.8427,662.1039,-280.2355,0.466613,0.359767,-0.269149,0.761839,1.015175,0.782719,-0.585567,-0.418633,-0.099581,0.408508,1.948225,-1.894213,-0.568878,-56.889576,662.155624,-280.224819,0.466613,0.359891,-0.268977,0.761841
1671,1769589449367,18.586203,-56.6731,662.1762,-280.7317,0.466395,0.360698,-0.269117,0.761544,1.014814,0.784832,-0.585564,-0.418411,-0.100529,0.408500,1.950122,-1.891779,-0.568167,-56.634086,662.139529,-280.716452,0.466409,0.360514,-0.269237,0.761580
1672,1769589449378,18.597314,-56.3509,662.1353,-281.2172,0.466159,0.361148,-0.269560,0.761319,1.014385,0.785876,-0.586577,-0.418302,-0.100966,0.408510,1.951045,-1.890629,-0.567942,-56.385681,662.160086,-281.220124,0.466138,0.361154,-0.269631,0.761303
1673,1769589449389,18.608426,-56.1442,662.1913,-281.7275,0.465827,0.361638,-0.270025,0.761124,1.013737,0.787000,-0.587631,-0.418050,-0.101988,0.408510,1.953090,-1.888002,-0.567248,-56.139676,662.195914,-281.793562,0.465822,0.361750,-0.270055,0.761063
1674,1769589449400,18.619537,-55.9017,662.2494,-282.4073,0.465535,0.362373,-0.270739,0.760699,1.013264,0.788726,-0.589279,-0.417920,-0.102548,0.408503,1.954217,-1.886558,-0.566813,-55.864067,662.230267,-282.392814,0.465516,0.362325,-0.270572,0.760794
1675,1769589449411,18.630648,-55.5417,662.2305,-283.0572,0.465158,0.362974,-0.270892,0.760589,1.012485,0.790066,-0.589636,-0.417778,-0.103064,0.408533,1.955198,-1.885187,-0.566547,-55.561486,662.227757,-283.012062,0.465222,0.362963,-0.270952,0.760534
1676,1769589449422,18.641759,-55.2754,662.2727,-283.5352,0.465058,0.363662,-0.271271,0.760186,1.012420,0.791684,-0.590550,-0.417542,-0.104111,0.408483,1.957356,-1.882529,-0.565677,-55.264148,662.238371,-283.535571,0.465023,0.363621,-0.271287,0.760221
