X_mm,Y_mm,Z_mm
241.7042,391.3017,-393.7717
241.7005,391.2978,-394.1109
241.6936,391.3000,-394.4520
241.6878,391.2997,-394.7931
241.6876,391.2863,-395.1331
241.6974,391.2499,-395.4712
241.7145,391.1970,-395.8078
241.7341,391.1393,-396.1440
241.7542,391.0844,-396.4796
241.7751,391.0510,-396.8126
241.7972,391.0752,-397.1381
241.8206,391.1716,-397.4538
241.8445,391.3064,-397.7643
241.8677,391.4479,-398.0741
241.8871,391.5815,-398.3868
241.8971,391.6923,-398.7069
241.8958,391.7749,-399.0364
241.8885,391.8421,-399.3707
241.8814,391.9023,-399.7057
241.8829,391.9413,-400.0390
241.9059,391.9292,-400.3677
241.9537,391.8587,-400.6908
242.0144,391.7586,-401.0108
242.0780,391.6530,-401.3301
242.1430,391.5551,-401.6479
242.2123,391.4992,-401.9576
242.2910,391.5405,-402.2483
242.3795,391.6862,-402.5176
242.4726,391.8829,-402.7761
242.5658,392.0884,-403.0330
242.6532,392.2787,-403.2951
242.7195,392.4052,-403.5784
242.7531,392.4311,-403.8938
242.7676,392.3972,-404.2280
242.7780,392.3500,-404.5663
242.7884,392.3023,-404.9050
242.8005,392.2588,-405.2439
242.8176,392.2296,-405.5835
242.8419,392.2211,-405.9239
242.8703,392.2244,-406.2648
242.8992,392.2303,-406.6059
242.9257,392.2366,-406.9472
242.9460,392.2432,-407.2887
242.9591,392.2502,-407.6307
242.9685,392.2574,-407.9728
242.9769,392.2648,-408.3150
242.9839,392.2735,-408.6571
242.9880,392.2846,-408.9993
242.9897,392.2979,-409.3414
242.9904,392.3119,-409.6834
242.9900,392.3266,-410.0250
242.9770,392.3471,-410.3595
242.9071,392.3939,-410.6619
242.7410,392.4851,-410.9091
242.5131,392.6042,-411.1203
242.2779,392.7245,-411.3272
242.0856,392.8161,-411.5585
241.9806,392.8507,-411.8388
241.9509,392.8363,-412.1601
241.9514,392.8022,-412.4978
241.9571,392.7661,-412.8384
241.9610,392.7369,-413.1796
241.9605,392.7222,-413.5214
241.9559,392.7208,-413.8637
241.9497,392.7248,-414.2062
241.9436,392.7285,-414.5488
241.9394,392.7260,-414.8911
241.9392,392.7104,-415.2331
241.9429,392.6827,-415.5746
241.9483,392.6496,-415.9160
241.9540,392.6163,-416.2574
241.9599,392.5872,-416.5990
241.9660,392.5673,-416.9411
241.9722,392.5568,-417.2836
241.9786,392.5508,-417.6264
241.9848,392.5455,-417.9692
241.9905,392.5383,-418.3120
241.9940,392.5242,-418.6544
241.9942,392.4995,-418.9963
241.9924,392.4688,-419.3379
241.9904,392.4369,-419.6795
241.9914,392.4079,-420.0209
242.0055,392.3926,-420.3614
242.0418,392.4003,-420.7004
242.0923,392.4228,-421.0384
242.1462,392.4491,-421.3761
242.1978,392.4756,-421.7138
242.2356,392.5010,-422.0518
242.2426,392.5237,-422.3903
242.2177,392.5435,-422.7293
242.1778,392.5616,-423.0685
242.1375,392.5755,-423.4078
242.1081,392.5725,-423.7471
242.0970,392.5417,-424.0865
242.0971,392.4941,-424.4258
242.0996,392.4436,-424.7651
242.1024,392.4015,-425.1037
242.1054,392.3969,-425.4394
242.1086,392.4533,-425.7701
242.1119,392.5464,-426.0976
242.1152,392.6473,-426.4245
242.1180,392.7447,-426.7520
242.1190,392.8221,-427.0827
242.1166,392.8629,-427.4191
242.1117,392.8757,-427.7600
242.1057,392.8785,-428.1023
242.0991,392.8786,-428.4448
242.0906,392.8743,-428.7872
242.0792,392.8637,-429.1294
242.0660,392.8493,-429.4715
242.0525,392.8335,-429.8135
242.0389,392.8128,-430.1547
242.0252,392.7735,-430.4933
242.0114,392.7055,-430.8277
241.9974,392.6207,-431.1596
241.9833,392.5324,-431.4909
241.9685,392.4479,-431.8222
241.9504,392.3848,-432.1537
241.9246,392.3715,-432.4855
241.8904,392.4122,-432.8173
241.8521,392.4796,-433.1491
241.8130,392.5520,-433.4807
241.7742,392.6185,-433.8119
241.7372,392.6532,-434.1405
241.7041,392.6195,-434.4633
241.6748,392.5183,-434.7800
241.6473,392.3866,-435.0940
241.6205,392.2526,-435.4076
241.5958,392.1410,-435.7233
241.5774,392.0923,-436.0444
241.5671,392.1236,-436.3719
241.5613,392.1976,-436.7026
241.5578,392.2752,-437.0343
241.5609,392.3276,-437.3676
241.5757,392.3327,-437.7034
241.5996,392.3015,-438.0411
241.6264,392.2578,-438.3794
241.6522,392.2154,-438.7180
241.6714,392.1877,-439.0571
241.6785,392.1869,-439.3971
241.6765,392.2062,-439.7377
241.6714,392.2322,-440.0786
241.6628,392.2586,-440.4192
241.6411,392.2815,-440.7588
241.5978,392.2987,-441.0966
241.5413,392.3125,-441.4332
241.4819,392.3254,-441.7697
241.4236,392.3360,-442.1061
241.3717,392.3355,-442.4429
241.3320,392.3141,-442.7803
241.3023,392.2756,-443.1182
241.2762,392.2310,-443.4561
241.2496,392.1907,-443.7935
241.2172,392.1763,-444.1277
241.1732,392.2146,-444.4553
241.1188,392.3008,-444.7766
241.0609,392.4088,-445.0948
241.0059,392.5273,-445.4104
240.9580,392.6585,-445.7222
240.9157,392.7995,-446.0309
240.8756,392.9432,-446.3386
240.8375,393.0769,-446.6472
240.8065,393.1612,-446.9610
240.7879,393.1583,-447.2837
240.7781,393.0931,-447.6122
240.7708,393.0086,-447.9425
240.7633,392.9252,-448.2734
240.7528,392.8614,-448.6055
240.7360,392.8394,-448.9402
240.7131,392.8584,-449.2772
240.6875,392.8957,-449.6153
240.6615,392.9342,-449.9535
240.6360,392.9596,-450.2915
240.6117,392.9544,-450.6290
240.5888,392.9173,-450.9659
240.5664,392.8650,-451.3026
240.5438,392.8112,-451.6392
240.5202,392.7653,-451.9765
240.4943,392.7375,-452.3150
240.4660,392.7289,-452.6547
240.4366,392.7298,-452.9951
240.4075,392.7361,-453.3351
240.3808,392.7592,-453.6732
240.3587,392.8129,-454.0076
240.3404,392.8911,-454.3390
240.3234,392.9780,-454.6693
240.3062,393.0629,-454.9997
240.2865,393.1302,-455.3314
240.2611,393.1596,-455.6661
240.2302,393.1520,-456.0036
240.1968,393.1276,-456.3423
240.1630,393.1002,-456.6812
240.1294,393.0735,-457.0203
240.0967,393.0487,-457.3596
240.0647,393.0256,-457.6992
240.0329,393.0039,-458.0387
239.9987,392.9895,-458.3768
239.9542,393.0075,-458.7086
239.8920,393.0811,-459.0293
239.8182,393.1914,-459.3425
239.7424,393.3067,-459.6547
239.6727,393.3972,-459.9717
239.6153,393.4377,-460.2985
239.5681,393.4362,-460.6334
239.5251,393.4183,-460.9713
239.4855,393.3953,-461.3096
239.4585,393.3622,-461.6475
239.4522,393.3126,-461.9842
239.4586,393.2529,-462.3204
239.4669,393.1919,-462.6564
239.4691,393.1366,-462.9927
239.4543,393.0978,-463.3297
239.4179,393.0798,-463.6674
239.3700,393.0728,-464.0055
239.3214,393.0660,-464.3436
239.2812,393.0478,-464.6809
239.2583,393.0061,-465.0168
239.2515,392.9426,-465.3512
239.2515,392.8697,-465.6849
239.2525,392.7952,-466.0186
239.2513,392.7218,-466.3524
239.2407,392.6532,-466.6867
239.2150,392.5923,-467.0217
239.1802,392.5362,-467.3571
239.1435,392.4810,-467.6926
239.1081,392.4247,-468.0280
239.0782,392.3641,-468.3631
239.0562,392.2971,-468.6975
239.0390,392.2263,-469.0316
239.0225,392.1556,-469.3655
239.0035,392.0952,-469.6979
238.9732,392.0827,-470.0231
238.9229,392.1548,-470.3350
238.8581,392.2876,-470.6371
238.7898,392.4323,-470.9371
238.7256,392.5421,-471.2427
238.6709,392.5766,-471.5600
238.6246,392.5432,-471.8876
238.5819,392.4813,-472.2194
238.5398,392.4138,-472.5518
238.4979,392.3440,-472.8840
238.4563,392.2709,-473.2154
238.4149,392.1955,-473.5464
238.3736,392.1210,-473.8772
238.3321,392.0598,-474.2073
238.2903,392.0465,-474.5353
238.2480,392.1057,-474.8596
238.2054,392.2069,-475.1816
238.1624,392.3119,-475.5032
238.1173,392.3891,-475.8259
238.0678,392.4046,-476.1506
238.0137,392.3585,-476.4772
237.9577,392.2843,-476.8046
237.9031,392.2066,-477.1325
237.8575,392.1390,-477.4627
237.8308,392.0931,-477.7976
237.8223,392.0681,-478.1367
237.8205,392.0541,-478.4775
237.8119,392.0514,-478.8167
237.7800,392.0753,-479.1509
237.7182,392.1330,-479.4782
237.6404,392.2087,-479.8019
237.5603,392.2830,-480.1252
237.4857,392.3325,-480.4507
237.4214,392.3356,-480.7804
237.3653,392.3024,-481.1131
237.3121,392.2562,-481.4469
237.2593,392.2077,-481.7808
237.2062,392.1571,-482.1143
237.1511,392.0979,-482.4457
237.0927,392.0242,-482.7737
237.0322,391.9417,-483.0994
236.9714,391.8582,-483.4245
236.9114,391.7893,-483.7463
236.8559,391.7883,-484.0539
236.8081,391.9049,-484.3357
236.7657,392.1016,-484.5993
236.7239,392.3057,-484.8618
236.6781,392.4432,-485.1425
236.6257,392.4686,-485.4526
236.5693,392.4271,-485.7799
236.5128,392.3737,-486.1111
236.4602,392.3351,-486.4435
236.4159,392.3305,-486.7776
236.3800,392.3598,-487.1132
236.3478,392.4045,-487.4496
236.3166,392.4521,-487.7861
236.2869,392.4966,-488.1227
236.2641,392.5262,-488.4602
236.2535,392.5290,-488.7990
236.2517,392.5125,-489.1387
236.2521,392.4903,-489.4786
236.2466,392.4743,-489.8169
236.2150,392.4872,-490.1484
236.1418,392.5463,-490.4687
236.0442,392.6326,-490.7824
235.9442,392.7211,-491.0962
235.8523,392.8000,-491.4146
235.7707,392.8663,-491.7386
235.6947,392.9258,-492.0656
235.6180,392.9828,-492.3927
235.5323,393.0344,-492.7178
235.4281,393.0752,-493.0383
235.3068,393.1058,-493.3547
235.1800,393.1304,-493.6697
235.0612,393.1448,-493.9870
234.9633,393.1387,-494.3100
234.8872,393.1113,-494.6389
234.8215,393.0738,-494.9705
234.7582,393.0344,-495.3027
234.6969,392.9951,-495.6352
234.6418,392.9568,-495.9688
234.5953,392.9197,-496.3039
234.5537,392.8839,-496.6398
234.5123,392.8527,-496.9757
234.4675,392.8419,-497.3108
234.4167,392.8656,-497.6442
234.3620,392.9114,-497.9766
234.3064,392.9626,-498.3087
234.2508,393.0122,-498.6410
234.1955,393.0549,-498.9741
234.1406,393.0881,-499.3084
234.0858,393.1145,-499.6431
234.0304,393.1304,-499.9772
233.9728,393.1177,-500.3087
233.9123,393.0664,-500.6367
233.8502,392.9940,-500.9626
233.7876,392.9236,-501.2867
233.7241,392.8883,-501.6037
233.6585,392.9386,-501.9032
233.5908,393.0851,-502.1821
233.5221,393.2801,-502.4502
233.4530,393.4840,-502.7163
233.3831,393.6753,-502.9855
233.3090,393.8066,-503.2698
233.2285,393.8385,-503.5782
233.1441,393.8091,-503.9010
233.0598,393.7656,-504.2273
232.9794,393.7205,-504.5548
232.9061,393.6751,-504.8840
232.8379,393.6293,-505.2143
232.7720,393.5826,-505.5448
232.7103,393.5302,-505.8747
232.6611,393.4599,-506.2020
232.6292,393.3646,-506.5257
232.6070,393.2558,-506.8474
232.5836,393.1515,-507.1687
232.5449,393.0818,-507.4897
232.4777,393.0770,-507.8100
232.3880,393.1233,-508.1295
232.2920,393.1881,-508.4491
232.2026,393.2554,-508.7708
232.1264,393.3218,-509.0961
232.0582,393.3872,-509.4237
231.9903,393.4476,-509.7515
231.9156,393.4858,-510.0785
231.8285,393.4844,-510.4037
231.7325,393.4545,-510.7276
231.6348,393.4169,-511.0515
231.5418,393.3852,-511.3773
231.4583,393.3666,-511.7064
231.3820,393.3580,-512.0382
231.3082,393.3507,-512.3707
231.2340,393.3331,-512.7020
231.1581,393.2940,-513.0307
231.0807,393.2364,-513.3570
231.0028,393.1721,-513.6826
230.9256,393.1130,-514.0087
230.8505,393.0748,-514.3371
230.7785,393.0663,-514.6686
230.7082,393.0747,-515.0020
230.6371,393.0857,-515.3354
230.5603,393.0912,-515.6671
230.4707,393.0840,-515.9951
230.3678,393.0635,-516.3190
230.2588,393.0372,-516.6411
230.1501,393.0156,-516.9627
230.0484,393.0207,-517.2838
229.9593,393.0728,-517.6038
229.8792,393.1580,-517.9230
229.8024,393.2512,-518.2425
229.7289,393.3352,-518.5649
229.6607,393.4007,-518.8925
229.5963,393.4522,-519.2238
229.5327,393.4967,-519.5563
229.4668,393.5281,-519.8892
229.3968,393.5371,-520.2222
229.3237,393.5293,-520.5553
229.2494,393.5168,-520.8885
229.1744,393.5079,-521.2215
229.0982,393.5096,-521.5542
229.0206,393.5229,-521.8866
228.9425,393.5399,-522.2188
228.8654,393.5484,-522.5511
228.7902,393.5392,-522.8836
228.7166,393.5158,-523.2163
228.6438,393.4860,-523.5488
228.5717,393.4471,-523.8797
228.5017,393.3842,-524.2059
228.4343,393.2905,-524.5260
228.3683,393.1802,-524.8428
228.3016,393.0709,-525.1595
228.2299,392.9831,-525.4790
228.1492,392.9352,-525.8034
228.0614,392.9186,-526.1317
227.9719,392.9142,-526.4616
227.8855,392.9163,-526.7925
227.8052,392.9267,-527.1248
227.7292,392.9427,-527.4582
227.6544,392.9601,-527.7917
227.5778,392.9738,-528.1246
227.4924,392.9694,-528.4536
227.3921,392.9338,-528.7762
227.2818,392.8779,-529.0944
227.1699,392.8221,-529.4121
227.0625,392.7894,-529.7325
226.9628,392.7940,-530.0571
226.8676,392.8202,-530.3843
226.7733,392.8461,-530.7119
226.6782,392.8518,-531.0388
226.5821,392.8260,-531.3645
226.4854,392.7822,-531.6894
226.3896,392.7444,-532.0126
226.2988,392.7525,-532.3281
226.2170,392.8434,-532.6297
226.1418,392.9937,-532.9210
226.0683,393.1494,-533.2118
225.9928,393.2532,-533.5133
225.9142,393.2733,-533.8318
225.8338,393.2444,-534.1600
225.7519,393.2075,-534.4899
225.6640,393.1844,-534.8180
225.5639,393.1917,-535.1420
225.4523,393.2276,-535.4620
225.3381,393.2740,-535.7811
225.2334,393.3128,-536.1040
225.1463,393.3351,-536.4335
225.0698,393.3470,-536.7671
224.9945,393.3543,-537.1012
224.9138,393.3504,-537.4333
224.8230,393.3269,-537.7618
224.7248,393.2888,-538.0875
224.6242,393.2456,-538.4123
224.5238,393.2003,-538.7370
224.4246,393.1518,-539.0616
224.3265,393.1007,-539.3861
224.2285,393.0514,-539.7103
224.1282,393.0190,-540.0324
224.0216,393.0314,-540.3491
223.9073,393.0982,-540.6590
223.7891,393.1925,-540.9654
223.6710,393.2831,-541.2723
223.5569,393.3374,-541.5839
223.4489,393.3350,-541.9028
223.3447,393.2992,-542.2260
223.2425,393.2591,-542.5504
223.1456,393.2332,-542.8767
223.0587,393.2349,-543.2061
222.9797,393.2588,-543.5380
222.9023,393.2885,-543.8705
222.8195,393.3074,-544.2016
222.7256,393.3040,-544.5300
222.6233,393.2835,-544.8562
222.5179,393.2564,-545.1815
222.4110,393.2250,-545.5060
222.3018,393.1860,-545.8289
222.1904,393.1395,-546.1502
222.0782,393.0889,-546.4707
221.9668,393.0346,-546.7909
221.8575,392.9740,-547.1106
221.7505,392.9070,-547.4300
221.6459,392.8387,-547.7495
221.5500,392.7807,-548.0707
221.4808,392.7563,-548.3974
221.4457,392.7750,-548.7309
221.4162,392.7999,-549.0652
221.3587,392.7875,-549.3936
221.2700,392.7340,-549.7154
221.1664,392.6662,-550.0335
221.0563,392.6193,-550.3483
220.9374,392.6303,-550.6564
220.8088,392.7056,-550.9569
220.6754,392.8125,-551.2535
220.5414,392.9229,-551.5495
220.4100,393.0144,-551.8475
220.2869,393.0492,-552.1509
220.1749,393.0092,-552.4614
220.0687,392.9318,-552.7750
219.9611,392.8703,-553.0857
219.8462,392.8784,-553.3857
219.7231,392.9730,-553.6723
219.6029,393.0900,-553.9582
219.5012,393.1514,-554.2601
219.4215,393.1397,-554.5814
219.3522,393.0927,-554.9121
219.2792,393.0493,-555.2423
219.1863,393.0436,-555.5645
219.0643,393.0934,-555.8745
218.9268,393.1727,-556.1780
218.7932,393.2447,-556.4840
218.6785,393.2822,-556.7999
218.5858,393.2793,-557.1272
218.5037,393.2570,-557.4600
218.4196,393.2394,-557.7918
218.3203,393.2531,-558.1155
218.1983,393.3130,-558.4270
218.0646,393.3943,-558.7320
217.9354,393.4533,-559.0389
217.8214,393.4555,-559.3529
217.7216,393.4052,-559.6734
217.6274,393.3343,-559.9966
217.5317,393.2729,-560.3194
217.4274,393.2536,-560.6395
217.3114,393.2924,-560.9556
217.1891,393.3615,-561.2698
217.0682,393.4247,-561.5856
216.9545,393.4574,-561.9067
216.8488,393.4550,-562.2336
216.7470,393.4348,-562.5633
216.6442,393.4084,-562.8929
216.5364,393.3747,-563.2202
216.4222,393.3320,-563.5446
216.3036,393.2872,-563.8667
216.1791,393.2579,-564.1848
216.0406,393.2724,-564.4929
215.8851,393.3406,-564.7885
215.7222,393.4330,-565.0792
215.5657,393.5104,-565.3766
215.4233,393.5535,-565.6876
215.2898,393.5745,-566.0073
215.1597,393.5886,-566.3295
215.0353,393.5951,-566.6540
214.9208,393.5895,-566.9821
214.8127,393.5762,-567.3124
214.7045,393.5649,-567.6429
214.5911,393.5648,-567.9717
214.4713,393.5783,-568.2984
214.3477,393.5991,-568.6238
214.2212,393.6228,-568.9482
214.0896,393.6498,-569.2705
213.9529,393.6802,-569.5907
213.8136,393.7127,-569.9098
213.6738,393.7476,-570.2286
213.5340,393.7870,-570.5470
213.3942,393.8292,-570.8651
213.2555,393.8659,-571.1836
213.1202,393.8800,-571.5038
212.9900,393.8622,-571.8265
212.8628,393.8258,-572.1506
212.7373,393.7822,-572.4749
212.6147,393.7287,-572.7987
212.4961,393.6630,-573.1219
212.3801,393.5936,-573.4452
212.2669,393.5373,-573.7705
212.1583,393.5113,-574.1001
212.0538,393.5126,-574.4334
211.9486,393.5180,-574.7669
211.8366,393.4998,-575.0961
211.7152,393.4470,-575.4191
211.5888,393.3796,-575.7387
211.4630,393.3332,-576.0575
211.3408,393.3426,-576.3756
211.2219,393.4092,-576.6931
211.1043,393.4969,-577.0104
210.9868,393.5597,-577.3292
210.8695,393.5639,-577.6509
210.7522,393.5178,-577.9752
210.6339,393.4522,-578.3004
210.5110,393.3855,-578.6248
210.3794,393.3229,-578.9470
210.2416,393.2639,-579.2678
210.1013,393.2111,-579.5882
209.9589,393.1817,-579.9088
209.8136,393.1885,-580.2295
209.6689,393.2052,-580.5502
209.5313,393.1904,-580.8706
209.4032,393.1293,-581.1907
209.2803,393.0432,-581.5108
209.1577,392.9518,-581.8308
209.0331,392.8602,-582.1502
208.9063,392.7696,-582.4689
208.7785,392.6898,-582.7847
208.6502,392.6624,-583.0874
208.5200,392.7401,-583.3639
208.3878,392.9088,-583.6191
208.2584,393.0925,-583.8779
208.1385,393.2267,-584.1658
208.0286,393.3026,-584.4858
207.9229,393.3500,-584.8210
207.8137,393.3853,-585.1575
207.6887,393.3955,-585.4875
207.5397,393.3674,-585.8073
207.3787,393.3149,-586.1216
207.2252,393.2492,-586.4371
207.0899,393.1688,-586.7567
206.9676,393.0785,-587.0793
206.8497,392.9844,-587.4027
206.7329,392.8869,-587.7256
206.6169,392.7860,-588.0471
206.5007,392.6937,-588.3648
206.3800,392.6549,-588.6649
206.2481,392.7298,-588.9283
206.1033,392.9142,-589.1569
205.9523,393.1431,-589.3722
205.8028,393.3551,-589.5980
205.6616,393.4982,-589.8603
205.5308,393.5559,-590.1685
205.4046,393.5677,-590.5010
205.2757,393.5664,-590.8372
205.1363,393.5536,-591.1689
204.9838,393.5265,-591.4946
204.8268,393.4889,-591.8176
204.6769,393.4402,-592.1418
204.5387,393.3790,-592.4684
204.4055,393.3186,-592.7945
204.2647,393.2955,-593.1109
204.1051,393.3483,-593.4077
203.9283,393.4656,-593.6881
203.7474,393.5943,-593.9666
203.5765,393.6785,-594.2597
203.4214,393.6955,-594.5752
203.2766,393.6783,-594.9043
203.1406,393.6708,-595.2383
203.0162,393.6940,-595.5761
202.8976,393.7393,-595.9155
202.7710,393.7923,-596.2514
202.6244,393.8483,-596.5789
202.4602,393.9041,-596.8990
202.2931,393.9474,-597.2164
202.1402,393.9458,-597.5344
202.0099,393.8798,-597.8547
201.8912,393.7820,-598.1766
201.7673,393.7021,-598.4984
201.6254,393.6765,-598.8191
201.4622,393.7054,-599.1365
201.2769,393.7627,-599.4429
201.0645,393.8326,-599.7293
200.8346,393.9044,-600.0019
200.6147,393.9563,-600.2814
200.4269,393.9673,-600.5843
200.2643,393.9460,-600.9062
200.1042,393.9134,-601.2319
199.9305,393.8801,-601.5512
199.7443,393.8473,-601.8641
199.5591,393.8125,-602.1773
199.3889,393.7722,-602.4974
199.2360,393.7266,-602.8255
199.0915,393.6817,-603.1579
198.9479,393.6478,-603.4922
198.8032,393.6301,-603.8280
198.6577,393.6197,-604.1645
198.5121,393.6006,-604.4999
198.3668,393.5630,-604.8330
198.2249,393.5100,-605.1641
198.1000,393.4375,-605.4910
198.0158,393.3261,-605.8089
197.9775,393.1716,-606.1171
197.9625,392.9962,-606.4209
197.9476,392.8211,-606.7257
197.9103,392.6635,-607.0368
197.8352,392.5351,-607.3576
197.7375,392.4377,-607.6789
197.6340,392.4127,-607.9729
197.5269,392.5243,-608.2124
197.4149,392.7566,-608.4067
197.2993,393.0385,-608.5829
197.1792,393.3251,-608.7579
197.0439,393.5903,-608.9448
196.8763,393.8065,-609.1597
196.6756,393.9713,-609.4048
196.4631,394.1034,-609.6681
196.2678,394.1917,-609.9510
196.1074,394.2127,-610.2642
195.9714,394.1879,-610.5987
195.8431,394.1495,-610.9398
195.7161,394.1092,-611.2817
195.5853,394.0736,-611.6204
195.4333,394.0625,-611.9422
195.2425,394.0947,-612.2339
195.0355,394.1401,-612.5124
194.8572,394.1432,-612.8101
194.7144,394.0980,-613.1335
194.5843,394.0346,-613.4680
194.4512,393.9732,-613.8035
194.3090,393.9238,-614.1343
194.1438,393.9139,-614.4451
193.9435,393.9659,-614.7247
193.7359,394.0332,-614.9967
193.5608,394.0501,-615.2943
193.4175,394.0210,-615.6187
193.2781,394.0045,-615.9489
193.1233,394.0453,-616.2711
192.9555,394.1294,-616.5867
192.7860,394.2184,-616.9014
192.6277,394.2670,-617.2211
192.4891,394.2488,-617.5496
192.3612,394.2085,-617.8802
192.2306,394.2215,-618.1997
192.0931,394.3034,-618.5078
191.9551,394.3755,-618.8222
191.8213,394.3847,-619.1536
191.6879,394.3540,-619.4939
191.5505,394.3105,-619.8337
191.4102,394.2676,-620.1718
191.2719,394.2482,-620.5096
191.1389,394.2751,-620.8483
191.0113,394.3303,-621.1873
190.8905,394.3541,-621.5236
190.7779,394.3035,-621.8552
190.6651,394.2094,-622.1848
190.5390,394.1221,-622.5151
190.3957,394.0594,-622.8472
190.2435,394.0183,-623.1815
190.0884,393.9982,-623.5168
189.9280,394.0051,-623.8468
189.7549,394.0567,-624.1607
189.5686,394.1461,-624.4570
189.3828,394.2018,-624.7485
189.2087,394.1641,-625.0467
189.0379,394.0776,-625.3459
188.8458,394.0356,-625.6223
188.6199,394.0835,-625.8650
188.3994,394.1469,-626.1110
188.2276,394.1426,-626.4008
188.0929,394.0966,-626.7289
187.9671,394.0676,-627.0724
187.8354,394.0709,-627.4184
187.6850,394.1012,-627.7556
187.5129,394.1480,-628.0794
187.3432,394.1727,-628.3999
187.2000,394.1406,-628.7280
187.0743,394.0795,-629.0656
186.9472,394.0366,-629.4097
186.8170,394.0213,-629.7585
186.6919,394.0250,-630.1108
186.5711,394.0365,-630.4636
186.4358,394.0298,-630.8060
186.2724,393.9782,-631.1275
186.1065,393.8751,-631.4312
185.9695,393.7264,-631.7235
185.8507,393.5811,-632.0110
185.7183,393.5187,-632.3012
185.5637,393.5506,-632.6002
185.4156,393.5712,-632.9049
185.2972,393.4959,-633.2122
185.1884,393.3890,-633.5164
185.0558,393.3614,-633.8075
184.8895,393.4329,-634.0898
184.7088,393.5080,-634.3806
184.5304,393.5074,-634.6913
184.3578,393.4417,-635.0110
184.1881,393.3399,-635.3240
184.0049,393.2407,-635.6213
183.7905,393.1903,-635.9008
183.5688,393.1957,-636.1836
183.3828,393.2280,-636.4969
183.2352,393.2527,-636.8367
183.1141,393.2431,-637.1878
183.0133,393.1862,-637.5391
182.9269,393.0830,-637.8823
182.8450,392.9677,-638.2218
182.7567,392.8838,-638.5676
182.6554,392.8200,-638.9156
182.5380,392.7330,-639.2524
182.4066,392.6312,-639.5807
182.2642,392.5560,-639.9122
182.1005,392.4932,-640.2344
181.9041,392.4168,-640.5277
181.6929,392.3761,-640.8044
181.4895,392.4093,-641.0850
181.2941,392.4311,-641.3656
181.1041,392.3620,-641.6424
180.9307,392.2661,-641.9363
180.7784,392.2261,-642.2605
180.6272,392.2315,-642.5941
180.4808,392.2158,-642.9203
180.3633,392.1250,-643.2471
180.2577,391.9882,-643.5784
180.1364,391.8590,-643.9111
179.9948,391.7683,-644.2459
179.8484,391.7238,-644.5869
179.7211,391.6975,-644.9357
179.6173,391.6522,-645.2882
179.5102,391.5936,-645.6375
179.3857,391.5277,-645.9804
179.2597,391.4337,-646.3206
179.1252,391.3310,-646.6596
178.9659,391.2505,-646.9951
178.7803,391.1966,-647.3221
178.5704,391.1559,-647.6331
178.3527,391.0976,-647.9302
178.1465,391.0032,-648.2204
177.9516,390.9230,-648.5029
177.7734,390.9158,-648.7851
177.5998,390.9538,-649.0659
177.4357,390.9703,-649.3588
177.2955,390.9618,-649.6758
177.1567,390.9821,-649.9735
177.0136,390.9978,-650.2239
176.8894,390.9066,-650.4693
176.7449,390.7494,-650.7211
176.5281,390.6280,-650.9434
176.2609,390.5563,-651.1261
176.0114,390.4986,-651.3115
175.8277,390.4245,-651.5623
175.7177,390.3576,-651.8622
175.6933,390.3482,-652.1640
175.7278,390.3364,-652.4405
175.7478,390.2207,-652.6724
175.7211,390.0205,-652.8610
175.6581,389.7947,-653.0430
175.6274,389.5542,-653.2345
175.6229,389.3785,-653.4201
175.5716,389.3814,-653.5485
175.4551,389.5056,-653.5698
175.3045,389.5871,-653.5427
175.1538,389.5835,-653.5642
175.0208,389.6390,-653.6314
174.9440,389.7859,-653.7196
174.9608,389.9004,-653.8177
175.0662,389.8940,-653.9359
175.2253,389.8071,-654.0408
175.3129,389.7097,-654.0565
175.2339,389.6030,-654.0126
175.0862,389.4673,-654.0214
174.9899,389.3047,-654.0934
174.9572,389.2336,-654.1282
174.9194,389.3143,-654.0966
174.8300,389.4341,-654.0477
174.7643,389.5231,-654.0264
174.7518,389.5857,-654.0418
174.7266,389.6212,-654.0729
174.7200,389.6028,-654.1415
174.7633,389.5278,-654.2712
174.7777,389.4711,-654.3754
174.6619,389.4873,-654.4058
174.4329,389.5074,-654.4105
174.2167,389.5573,-654.4283
174.1036,389.7042,-654.4369
174.0516,389.9031,-654.4278
173.9896,390.0481,-654.4295
173.9064,390.1137,-654.4600
173.7711,390.1809,-654.4881
173.5610,390.2512,-654.5010
173.3334,390.2972,-654.5416
173.1598,390.3822,-654.6138
173.0354,390.5201,-654.6754
172.9314,390.6719,-654.7072
172.8336,390.8631,-654.6929
172.7240,391.0503,-654.6488
172.5776,391.1519,-654.6087
172.3699,391.1922,-654.5928
172.1287,391.2706,-654.6031
171.8907,391.4097,-654.6406
171.6570,391.5661,-654.6842
171.4290,391.7177,-654.6847
171.2220,391.8831,-654.6312
171.0460,392.0902,-654.5722
170.8769,392.3225,-654.5457
170.6848,392.5419,-654.5667
170.4691,392.7270,-654.6361
170.2339,392.8797,-654.7200
169.9884,393.0086,-654.8124
169.7300,393.0975,-654.9335
169.4710,393.1968,-655.0302
169.2424,393.3588,-655.0440
169.0482,393.5676,-655.0047
168.8506,393.7915,-654.9844
168.6233,394.0075,-655.0037
168.3719,394.2076,-655.0354
168.1236,394.4102,-655.0650
167.8994,394.6357,-655.1073
167.6889,394.8760,-655.1688
