X_mm,Y_mm,Z_mm
136.6329,387.4176,-128.3446
136.8432,387.3945,-128.6024
137.0535,387.3711,-128.8602
137.2649,387.3517,-129.1175
137.4783,387.3401,-129.3734
137.6934,387.3350,-129.6282
137.9092,387.3326,-129.8826
138.1251,387.3320,-130.1369
138.3409,387.3379,-130.3910
138.5567,387.3546,-130.6446
138.7724,387.3778,-130.8980
138.9880,387.4026,-131.1513
139.2027,387.4283,-131.4054
139.4126,387.4580,-131.6625
139.6131,387.4954,-131.9258
139.8053,387.5397,-132.1944
139.9943,387.5867,-132.4653
140.1833,387.6314,-132.7362
140.3755,387.6638,-133.0053
140.5740,387.6729,-133.2712
140.7774,387.6630,-133.5345
140.9828,387.6462,-133.7967
141.1885,387.6283,-134.0587
141.3955,387.6128,-134.3196
141.6076,387.6082,-134.5760
141.8281,387.6210,-134.8249
142.0536,387.6444,-135.0694
142.2802,387.6702,-135.3129
142.5068,387.6955,-135.5563
142.7331,387.7162,-135.8000
142.9583,387.7218,-136.0446
143.1818,387.7056,-136.2904
143.4043,387.6768,-136.5370
143.6266,387.6453,-136.7837
143.8489,387.6137,-137.0305
144.0712,387.5837,-137.2772
144.2935,387.5627,-137.5237
144.5158,387.5638,-137.7698
144.7381,387.5905,-138.0153
144.9603,387.6302,-138.2605
145.1822,387.6720,-138.5059
145.4011,387.7076,-138.7530
145.6062,387.7141,-139.0080
145.7882,387.6717,-139.2764
145.9555,387.5982,-139.5532
146.1192,387.5170,-139.8321
146.2826,387.4353,-140.1112
146.4484,387.3588,-140.3893
146.6248,387.3054,-140.6630
146.8188,387.2902,-140.9295
147.0235,387.2982,-141.1917
147.2305,387.3114,-141.4529
147.4368,387.3242,-141.7146
147.6384,387.3329,-141.9797
147.8304,387.3328,-142.2516
148.0131,387.3244,-142.5302
148.1916,387.3122,-142.8117
148.3694,387.2996,-143.0936
148.5492,387.2890,-143.3742
148.7371,387.2879,-143.6486
148.9384,387.3018,-143.9130
149.1476,387.3248,-144.1716
149.3584,387.3495,-144.4289
149.5680,387.3728,-144.6873
149.7729,387.3904,-144.9496
149.9709,387.3998,-145.2176
150.1649,387.4044,-145.4889
150.3581,387.4080,-145.7608
150.5519,387.4124,-146.0322
150.7497,387.4209,-146.3001
150.9568,387.4399,-146.5596
151.1747,387.4707,-146.8093
151.3980,387.5075,-147.0542
151.6223,387.5452,-147.2983
151.8455,387.5803,-147.5434
152.0642,387.6055,-147.7931
152.2760,387.6151,-148.0499
152.4836,387.6157,-148.3108
152.6903,387.6142,-148.5727
152.8967,387.6130,-148.8348
153.1024,387.6141,-149.0974
153.3063,387.6201,-149.3613
153.5084,387.6308,-149.6264
153.7099,387.6436,-149.8921
153.9113,387.6557,-150.1576
154.1138,387.6609,-150.4217
154.3194,387.6469,-150.6818
154.5288,387.6080,-150.9367
154.7404,387.5556,-151.1889
154.9524,387.5004,-151.4405
155.1642,387.4463,-151.6923
155.3747,387.3991,-151.9459
155.5817,387.3696,-152.2040
155.7846,387.3609,-152.4674
155.9854,387.3631,-152.7335
156.1858,387.3677,-153.0002
156.3864,387.3750,-153.2665
156.5879,387.3942,-153.5306
156.7910,387.4334,-153.7911
156.9952,387.4860,-154.0493
157.1997,387.5424,-154.3067
157.4041,387.5990,-154.5642
157.6070,387.6526,-154.8231
157.8027,387.6924,-155.0884
157.9866,387.7095,-155.3644
158.1634,387.7125,-155.6469
158.3384,387.7124,-155.9308
158.5134,387.7120,-156.2149
158.6899,387.7124,-156.4978
158.8732,387.7168,-156.7760
159.0679,387.7277,-157.0462
159.2696,387.7427,-157.3113
159.4731,387.7587,-157.5752
159.6765,387.7745,-157.8391
159.8785,387.7887,-158.1041
160.0748,387.7965,-158.3732
160.2626,387.7948,-158.6485
160.4455,387.7875,-158.9273
160.6273,387.7790,-159.2069
160.8089,387.7705,-159.4867
160.9897,387.7626,-159.7669
161.1680,387.7566,-160.0488
161.3428,387.7534,-160.3329
161.5155,387.7519,-160.6183
161.6879,387.7507,-160.9039
161.8623,387.7499,-161.1880
162.0464,387.7506,-161.4649
162.2492,387.7542,-161.7276
162.4680,387.7604,-161.9782
162.6933,387.7676,-162.2239
162.9195,387.7751,-162.4690
163.1425,387.7845,-162.7162
163.3508,387.8025,-162.9733
163.5343,387.8351,-163.2471
163.7016,387.8773,-163.5318
163.8646,387.9220,-163.8192
164.0290,387.9678,-164.1058
164.2012,388.0169,-164.3865
164.3873,388.0718,-164.6569
164.5832,388.1308,-164.9200
164.7822,388.1910,-165.1809
164.9815,388.2513,-165.4416
165.1801,388.3112,-165.7028
165.3769,388.3699,-165.9658
165.5711,388.4269,-166.2309
165.7640,388.4831,-166.4973
165.9566,388.5389,-166.7639
166.1488,388.5930,-167.0308
166.3389,388.6372,-167.2994
166.5232,388.6538,-167.5726
166.7001,388.6353,-167.8515
166.8729,388.5978,-168.1337
167.0449,388.5561,-168.4164
167.2169,388.5144,-168.6992
167.3902,388.4748,-168.9812
167.5698,388.4453,-169.2597
167.7603,388.4334,-169.5320
167.9585,388.4338,-169.7999
168.1589,388.4381,-170.0665
168.3594,388.4427,-170.3331
168.5576,388.4466,-170.6013
168.7485,388.4478,-170.8744
168.9292,388.4454,-171.1544
169.1042,388.4409,-171.4383
169.2781,388.4365,-171.7230
169.4525,388.4369,-172.0066
169.6300,388.4567,-172.2860
169.8120,388.5066,-172.5587
169.9967,388.5744,-172.8275
170.1821,388.6460,-173.0954
170.3673,388.7155,-173.3636
170.5512,388.7721,-173.6335
170.7322,388.7974,-173.9077
170.9099,388.7874,-174.1866
171.0859,388.7595,-174.4680
171.2616,388.7279,-174.7497
171.4382,388.6953,-175.0308
171.6191,388.6594,-175.3086
171.8072,388.6181,-175.5808
171.9997,388.5734,-175.8495
172.1933,388.5279,-176.1174
172.3868,388.4825,-176.3853
172.5782,388.4397,-176.6547
172.7600,388.4084,-176.9309
172.9261,388.3963,-177.2184
173.0825,388.3957,-177.5126
173.2367,388.3978,-177.8084
173.3908,388.4001,-178.1043
173.5454,388.4022,-178.4000
173.7025,388.4033,-178.6942
173.8652,388.4020,-178.9853
174.0338,388.3983,-179.2730
174.2051,388.3935,-179.5592
174.3771,388.3885,-179.8451
174.5487,388.3838,-180.1311
174.7189,388.3813,-180.4180
174.8861,388.3829,-180.7066
175.0505,388.3883,-180.9968
175.2137,388.3953,-181.2877
175.3768,388.4026,-181.5786
175.5410,388.4095,-181.8689
175.7101,388.4143,-182.1561
175.8889,388.4152,-182.4373
176.0761,388.4126,-182.7132
176.2665,388.4086,-182.9870
176.4574,388.4045,-183.2606
176.6465,388.4006,-183.5353
176.8302,388.3980,-183.8136
177.0062,388.3971,-184.0968
177.1780,388.3971,-184.3828
177.3488,388.3974,-184.6693
177.5196,388.3975,-184.9560
177.6902,388.3972,-185.2427
177.8607,388.3958,-185.5294
178.0310,388.3929,-185.8163
178.2011,388.3893,-186.1033
178.3713,388.3856,-186.3903
178.5418,388.3822,-186.6769
178.7149,388.3809,-186.9620
178.8940,388.3845,-187.2431
179.0802,388.3938,-187.5195
179.2701,388.4062,-187.7934
179.4607,388.4192,-188.0670
179.6503,388.4313,-188.3411
179.8350,388.4398,-188.6184
180.0108,388.4414,-188.9015
180.1797,388.4377,-189.1890
180.3462,388.4321,-189.4780
180.5121,388.4264,-189.7674
180.6759,388.4220,-190.0578
180.8303,388.4241,-190.3526
180.9689,388.4368,-190.6548
181.0975,388.4562,-190.9618
181.2238,388.4773,-191.2699
181.3498,388.4985,-191.5780
181.4767,388.5194,-191.8858
181.6081,388.5382,-192.1914
181.7514,388.5518,-192.4915
181.9087,388.5592,-192.7849
182.0734,388.5633,-193.0749
182.2397,388.5668,-193.3641
182.4063,388.5704,-193.6531
182.5743,388.5752,-193.9413
182.7452,388.5825,-194.2277
182.9191,388.5924,-194.5122
183.0944,388.6035,-194.7958
183.2700,388.6149,-195.0793
183.4453,388.6265,-195.3629
183.6189,388.6392,-195.6474
183.7881,388.6547,-195.9344
183.9519,388.6736,-196.2243
184.1128,388.6942,-196.5158
184.2732,388.7152,-196.8076
184.4337,388.7351,-197.0994
184.5944,388.7498,-197.3912
184.7559,388.7548,-197.6828
184.9179,388.7521,-197.9743
185.0801,388.7464,-198.2657
185.2424,388.7404,-198.5571
185.4060,388.7364,-198.8476
185.5753,388.7417,-199.1338
185.7554,388.7649,-199.4120
185.9444,388.8027,-199.6835
186.1367,388.8459,-199.9525
186.3294,388.8895,-200.2212
186.5206,388.9289,-200.4913
186.7072,388.9550,-200.7654
186.8871,388.9624,-201.0452
187.0633,388.9593,-201.3282
187.2388,388.9540,-201.6119
187.4140,388.9485,-201.8958
187.5884,388.9437,-202.1801
187.7587,388.9420,-202.4668
187.9224,388.9457,-202.7573
188.0819,388.9526,-203.0502
188.2405,388.9602,-203.3436
188.3990,388.9678,-203.6371
188.5569,388.9750,-203.9309
188.7130,388.9803,-204.2257
188.8662,388.9830,-204.5220
189.0177,388.9840,-204.8193
189.1688,388.9847,-205.1167
189.3197,388.9853,-205.4143
189.4697,388.9860,-205.7123
189.6169,388.9868,-206.0116
189.7606,388.9876,-206.3127
189.9023,388.9885,-206.6147
190.0435,388.9894,-206.9170
190.1849,388.9916,-207.2191
190.3265,388.9994,-207.5208
190.4688,389.0188,-207.8214
190.6117,389.0492,-208.1210
190.7549,389.0843,-208.4203
190.8981,389.1202,-208.7194
191.0414,389.1556,-209.0186
191.1849,389.1876,-209.3180
191.3287,389.2118,-209.6178
191.4728,389.2276,-209.9181
191.6172,389.2393,-210.2186
191.7616,389.2502,-210.5192
191.9060,389.2605,-210.8198
192.0502,389.2680,-211.1204
192.1942,389.2679,-211.4211
192.3379,389.2585,-211.7218
192.4814,389.2442,-212.0227
192.6248,389.2289,-212.3235
192.7682,389.2135,-212.6243
192.9114,389.1978,-212.9253
193.0537,389.1810,-213.2266
193.1947,389.1625,-213.5284
193.3349,389.1430,-213.8305
193.4750,389.1233,-214.1326
193.6161,389.1047,-214.4341
193.7635,389.0918,-214.7318
193.9275,389.0945,-215.0189
194.1126,389.1170,-215.2931
194.3090,389.1499,-215.5602
194.5077,389.1851,-215.8258
194.7065,389.2202,-216.0914
194.9048,389.2536,-216.3574
195.0998,389.2775,-216.6258
195.2880,389.2816,-216.8993
195.4697,389.2666,-217.1776
195.6484,389.2432,-217.4581
195.8251,389.2199,-217.7399
195.9957,389.2047,-218.0253
196.1551,389.2043,-218.3172
196.3065,389.2148,-218.6139
196.4552,389.2289,-218.9122
196.6034,389.2436,-219.2107
196.7515,389.2580,-219.5093
196.8990,389.2715,-219.8083
197.0455,389.2833,-220.1078
197.1913,389.2938,-220.4077
197.3368,389.3040,-220.7077
197.4823,389.3141,-221.0078
197.6280,389.3247,-221.3078
197.7741,389.3374,-221.6074
197.9210,389.3537,-221.9065
198.0686,389.3727,-222.2051
198.2163,389.3926,-222.5036
198.3640,389.4126,-222.8020
198.5117,389.4323,-223.1005
198.6588,389.4504,-223.3994
198.8043,389.4635,-223.6992
198.9477,389.4702,-224.0003
199.0899,389.4734,-224.3020
199.2318,389.4758,-224.6040
199.3728,389.4787,-224.9062
199.5081,389.4851,-225.2101
199.6257,389.5022,-225.5195
199.7188,389.5342,-225.8364
199.7981,389.5746,-226.1575
199.8745,389.6166,-226.4795
199.9522,389.6569,-226.8013
200.0362,389.6893,-227.1220
200.1303,389.7090,-227.4409
200.2307,389.7209,-227.7587
200.3324,389.7311,-228.0762
200.4346,389.7413,-228.3937
200.5390,389.7519,-228.7102
200.6499,389.7640,-229.0244
200.7695,389.7779,-229.3354
200.8937,389.7929,-229.6446
201.0191,389.8081,-229.9534
201.1447,389.8228,-230.2622
201.2712,389.8347,-230.5705
201.3999,389.8397,-230.8781
201.5311,389.8371,-231.1846
201.6636,389.8305,-231.4907
201.7965,389.8232,-231.7967
201.9301,389.8161,-232.1022
202.0687,389.8115,-232.4049
202.2221,389.8139,-232.6994
202.3955,389.8259,-232.9826
202.5800,389.8432,-233.2597
202.7669,389.8616,-233.5354
202.9540,389.8799,-233.8111
203.1403,389.8953,-234.0870
203.3234,389.8969,-234.3642
203.5005,389.8737,-234.6439
203.6732,389.8318,-234.9254
203.8444,389.7833,-235.2076
204.0151,389.7341,-235.4899
204.1840,389.6871,-235.7734
204.3445,389.6506,-236.0622
204.4912,389.6318,-236.3600
204.6292,389.6240,-236.6633
204.7651,389.6189,-236.9679
204.9006,389.6141,-237.2727
205.0350,389.6099,-237.5780
205.1653,389.6081,-237.8850
205.2892,389.6098,-238.1946
205.4093,389.6137,-238.5058
205.5285,389.6181,-238.8174
205.6477,389.6231,-239.1290
205.7671,389.6312,-239.4402
205.8870,389.6478,-239.7508
206.0074,389.6752,-240.0605
206.1282,389.7083,-240.3696
206.2490,389.7424,-240.6787
206.3698,389.7749,-240.9879
206.4906,389.7990,-241.2976
206.6111,389.8094,-241.6081
206.7316,389.8110,-241.9191
206.8521,389.8105,-242.2302
206.9724,389.8098,-242.5414
207.0916,389.8088,-242.8529
207.2068,389.8071,-243.1660
207.3156,389.8043,-243.4812
207.4208,389.8008,-243.7978
207.5251,389.7971,-244.1147
207.6294,389.7936,-244.4316
207.7341,389.7916,-244.7480
207.8419,389.7990,-245.0621
207.9577,389.8323,-245.3693
208.0839,389.8987,-245.6680
208.2157,389.9828,-245.9620
208.3487,390.0708,-246.2550
208.4818,390.1588,-246.5479
208.6150,390.2428,-246.8415
208.7483,390.3090,-247.1378
208.8820,390.3441,-247.4389
209.0159,390.3581,-247.7433
209.1499,390.3658,-248.0486
209.2839,390.3725,-248.3541
209.4187,390.3781,-248.6591
209.5570,390.3784,-248.9625
209.7012,390.3693,-249.2628
209.8498,390.3537,-249.5610
209.9997,390.3359,-249.8585
210.1497,390.3181,-250.1560
210.2978,390.3026,-250.4542
210.4380,390.2973,-250.7559
210.5652,390.3085,-251.0631
210.6845,390.3298,-251.3737
210.8021,390.3532,-251.6850
210.9201,390.3757,-251.9962
211.0402,390.3933,-252.3067
211.1647,390.4011,-252.6157
211.2930,390.4004,-252.9235
211.4228,390.3964,-253.2308
211.5527,390.3917,-253.5381
211.6810,390.3880,-253.8459
211.8017,390.3884,-254.1564
211.9096,390.3959,-254.4715
212.0092,390.4079,-254.7895
212.1065,390.4212,-255.1083
212.2041,390.4345,-255.4271
212.3036,390.4473,-255.7453
212.4074,390.4589,-256.0620
212.5155,390.4694,-256.3774
212.6255,390.4794,-256.6923
212.7358,390.4892,-257.0070
212.8463,390.4994,-257.3216
212.9573,390.5111,-257.6360
213.0692,390.5258,-257.9499
213.1819,390.5432,-258.2634
213.2950,390.5616,-258.5768
213.4082,390.5802,-258.8901
213.5212,390.5985,-259.2035
213.6338,390.6154,-259.5171
213.7456,390.6304,-259.8310
213.8570,390.6443,-260.1452
213.9684,390.6579,-260.4594
214.0803,390.6705,-260.7733
214.1955,390.6769,-261.0854
214.3208,390.6646,-261.3919
214.4597,390.6268,-261.6908
214.6062,390.5749,-261.9855
214.7544,390.5200,-262.2793
214.9026,390.4648,-262.5730
215.0502,390.4109,-262.8672
215.1942,390.3635,-263.1636
215.3294,390.3317,-263.4654
215.4548,390.3174,-263.7732
215.5753,390.3120,-264.0840
215.6948,390.3083,-264.3955
215.8143,390.3047,-264.7070
215.9340,390.3003,-265.0183
216.0546,390.2921,-265.3292
216.1770,390.2773,-265.6390
216.3007,390.2577,-265.9482
216.4247,390.2367,-266.2572
216.5485,390.2160,-266.5664
216.6707,390.1981,-266.8762
216.7890,390.1866,-267.1877
216.9034,390.1820,-267.5009
217.0158,390.1807,-267.8150
217.1278,390.1802,-268.1293
217.2400,390.1797,-268.4435
217.3536,390.1796,-268.7571
217.4700,390.1803,-269.0697
217.5895,390.1817,-269.3812
217.7104,390.1836,-269.6922
217.8314,390.1855,-270.0031
217.9518,390.1874,-270.3142
218.0690,390.1890,-270.6265
218.1808,390.1902,-270.9408
218.2890,390.1911,-271.2564
218.3963,390.1919,-271.5723
218.5036,390.1927,-271.8882
218.6110,390.1936,-272.2041
218.7192,390.1946,-272.5196
218.8287,390.1958,-272.8348
218.9388,390.1971,-273.1497
219.0492,390.1984,-273.4646
219.1595,390.1999,-273.7794
219.2693,390.2023,-274.0944
219.3776,390.2077,-274.4099
219.4837,390.2175,-274.7260
219.5885,390.2297,-275.0425
219.6930,390.2425,-275.3591
219.7970,390.2559,-275.6758
219.8982,390.2722,-275.9931
219.9921,390.2961,-276.3118
220.0771,390.3293,-276.6323
220.1575,390.3673,-276.9538
220.2370,390.4064,-277.2755
220.3174,390.4461,-277.5968
220.4025,390.4880,-277.9165
220.4952,390.5336,-278.2335
220.5927,390.5816,-278.5489
220.6914,390.6300,-278.8639
220.7902,390.6777,-279.1789
220.8890,390.7208,-279.4944
220.9877,390.7518,-279.8109
221.0863,390.7681,-280.1287
221.1850,390.7767,-280.4472
221.2836,390.7836,-280.7658
221.3819,390.7896,-281.0846
221.4788,390.7921,-281.4037
221.5730,390.7873,-281.7235
221.6647,390.7760,-282.0440
221.7553,390.7618,-282.3647
221.8457,390.7472,-282.6855
221.9360,390.7336,-283.0064
222.0259,390.7250,-283.3273
222.1149,390.7279,-283.6483
222.2030,390.7424,-283.9695
222.2906,390.7624,-284.2907
222.3782,390.7833,-284.6119
222.4660,390.8028,-284.9331
222.5552,390.8148,-285.2540
222.6470,390.8131,-285.5742
222.7406,390.8008,-285.8939
222.8349,390.7847,-286.2135
222.9293,390.7681,-286.5331
223.0235,390.7514,-286.8527
223.1162,390.7345,-287.1727
223.2054,390.7171,-287.4937
223.2906,390.6994,-287.8157
223.3738,390.6814,-288.1383
223.4567,390.6634,-288.4610
223.5397,390.6455,-288.7836
223.6232,390.6286,-289.1062
223.7082,390.6137,-289.4284
223.7947,390.6009,-289.7504
223.8818,390.5890,-290.0723
223.9690,390.5774,-290.3941
224.0562,390.5666,-290.7159
224.1429,390.5592,-291.0379
224.2288,390.5579,-291.3602
224.3141,390.5612,-291.6827
224.3993,390.5661,-292.0052
224.4843,390.5710,-292.3278
224.5692,390.5744,-292.6504
224.6535,390.5735,-292.9731
224.7370,390.5669,-293.2960
224.8201,390.5569,-293.6189
224.9031,390.5464,-293.9419
224.9868,390.5361,-294.2647
225.0739,390.5276,-294.5864
225.1697,390.5238,-294.9055
225.2758,390.5255,-295.2215
225.3872,390.5300,-295.5359
225.4997,390.5351,-295.8499
225.6121,390.5402,-296.1640
225.7230,390.5440,-296.4785
225.8265,390.5419,-296.7949
225.9167,390.5290,-297.1150
225.9967,390.5079,-297.4379
226.0730,390.4840,-297.7617
226.1488,390.4596,-298.0857
226.2246,390.4363,-298.4097
226.3008,390.4179,-298.7338
226.3777,390.4097,-299.0580
226.4552,390.4107,-299.3823
226.5330,390.4155,-299.7067
226.6111,390.4212,-300.0310
226.6926,390.4275,-300.3540
226.7897,390.4368,-300.6710
226.9147,390.4513,-300.9776
227.0596,390.4695,-301.2765
227.2107,390.4890,-301.5732
227.3595,390.5090,-301.8706
227.4929,390.5308,-302.1734
227.5975,390.5560,-302.4863
227.6787,390.5840,-302.8074
227.7513,390.6128,-303.1315
227.8227,390.6402,-303.4560
227.8957,390.6583,-303.7798
227.9731,390.6518,-304.1013
228.0561,390.6149,-304.4203
228.1419,390.5619,-304.7378
228.2284,390.5056,-305.0550
228.3150,390.4494,-305.3722
228.4013,390.3995,-305.6891
228.4869,390.3783,-306.0050
228.5712,390.4088,-306.3191
228.6544,390.4777,-306.6317
228.7373,390.5594,-306.9439
228.8198,390.6428,-307.2562
228.9003,390.7240,-307.5693
228.9727,390.7957,-307.8861
229.0322,390.8527,-308.2085
229.0842,390.9010,-308.5343
229.1346,390.9473,-308.8608
229.1849,390.9932,-309.1874
229.2363,391.0353,-309.5139
229.2928,391.0604,-309.8398
229.3583,391.0561,-310.1647
229.4296,391.0320,-310.4890
229.5027,391.0024,-310.8130
229.5765,390.9726,-311.1370
229.6532,390.9466,-311.4601
229.7401,390.9339,-311.7805
229.8420,390.9408,-312.0967
229.9526,390.9591,-312.4106
230.0650,390.9798,-312.7240
230.1770,391.0005,-313.0376
230.2857,391.0199,-313.3523
230.3873,391.0367,-313.6694
230.4818,391.0509,-313.9889
230.5731,391.0639,-314.3095
230.6638,391.0765,-314.6303
230.7548,391.0885,-314.9511
230.8474,391.0971,-315.2714
230.9434,391.0990,-315.5907
231.0425,391.0946,-315.9091
231.1429,391.0876,-316.2272
231.2430,391.0808,-316.5453
231.3404,391.0776,-316.8642
231.4320,391.0821,-317.1846
231.5182,391.0938,-317.5065
231.6019,391.1088,-317.8291
231.6852,391.1244,-318.1518
231.7683,391.1397,-318.4746
231.8512,391.1536,-318.7974
231.9338,391.1656,-319.1204
232.0161,391.1763,-319.4436
232.0983,391.1867,-319.7668
232.1793,391.1965,-320.0902
232.2542,391.2033,-320.4148
232.3162,391.2039,-320.7418
232.3658,391.1985,-321.0713
232.4097,391.1903,-321.4018
232.4525,391.1816,-321.7326
232.4952,391.1730,-322.0633
232.5384,391.1660,-322.3939
232.5838,391.1670,-322.7238
232.6336,391.1846,-323.0522
232.6876,391.2175,-323.3793
232.7434,391.2571,-323.7057
232.7995,391.2976,-324.0320
232.8545,391.3340,-324.3585
232.9047,391.3518,-324.6858
232.9470,391.3385,-325.0143
232.9843,391.3057,-325.3436
233.0203,391.2683,-325.6731
233.0564,391.2306,-326.0026
233.0944,391.1952,-326.3319
233.1408,391.1702,-326.6604
233.2012,391.1625,-326.9874
233.2704,391.1657,-327.3134
233.3416,391.1714,-327.6393
233.4130,391.1772,-327.9651
233.4837,391.1824,-328.2912
233.5525,391.1857,-328.6176
233.6189,391.1865,-328.9445
233.6840,391.1860,-329.2717
233.7488,391.1853,-329.5990
233.8136,391.1841,-329.9263
233.8782,391.1816,-330.2536
233.9424,391.1764,-330.5809
234.0063,391.1694,-330.9083
234.0702,391.1619,-331.2356
234.1341,391.1542,-331.5630
234.1979,391.1473,-331.8904
234.2617,391.1433,-332.2178
234.3253,391.1446,-332.5453
234.3887,391.1491,-332.8728
234.4522,391.1546,-333.2003
234.5155,391.1598,-333.5278
234.5780,391.1638,-333.8555
234.6390,391.1652,-334.1834
234.6984,391.1637,-334.5117
234.7571,391.1609,-334.8401
234.8156,391.1579,-335.1686
234.8738,391.1551,-335.4971
234.9309,391.1531,-335.8258
234.9858,391.1529,-336.1548
235.0386,391.1542,-336.4843
235.0905,391.1563,-336.8138
235.1425,391.1584,-337.1434
235.1963,391.1605,-337.4725
235.2593,391.1624,-337.7995
235.3386,391.1638,-338.1228
235.4300,391.1649,-338.4434
235.5255,391.1659,-338.7630
235.6212,391.1672,-339.0826
235.7133,391.1711,-339.4027
235.7922,391.1850,-339.7251
235.8508,391.2140,-340.0509
235.8974,391.2520,-340.3787
235.9414,391.2919,-340.7070
235.9851,391.3318,-341.0354
236.0283,391.3699,-341.3639
236.0693,391.4002,-341.6932
236.1069,391.4179,-342.0239
236.1423,391.4279,-342.3554
236.1774,391.4362,-342.6871
236.2133,391.4440,-343.0187
236.2537,391.4500,-343.3497
236.3018,391.4530,-343.6796
236.3553,391.4539,-344.0089
236.4103,391.4541,-344.3380
236.4653,391.4542,-344.6670
236.5189,391.4534,-344.9963
236.5683,391.4503,-345.3261
236.6118,391.4438,-345.6567
236.6521,391.4354,-345.9878
236.6916,391.4268,-346.3189
236.7319,391.4194,-346.6500
236.7757,391.4178,-346.9804
236.8259,391.4266,-347.3098
236.8805,391.4427,-347.6384
236.9365,391.4612,-347.9667
236.9928,391.4798,-348.2950
237.0492,391.4961,-348.6233
237.1061,391.5019,-348.9514
237.1640,391.4903,-349.2792
237.2224,391.4682,-349.6067
237.2810,391.4436,-349.9342
237.3395,391.4189,-350.2618
237.3976,391.3961,-350.5894
237.4535,391.3814,-350.9175
237.5056,391.3814,-351.2464
237.5548,391.3922,-351.5760
237.6032,391.4063,-351.9058
237.6514,391.4207,-352.2356
237.6991,391.4332,-352.5655
237.7458,391.4409,-352.8957
237.7914,391.4432,-353.2261
237.8363,391.4426,-353.5567
237.8810,391.4414,-353.8873
237.9254,391.4399,-354.2180
237.9683,391.4373,-354.5488
238.0084,391.4326,-354.8799
238.0460,391.4261,-355.2114
238.0827,391.4189,-355.5429
238.1199,391.4123,-355.8743
238.1603,391.4094,-356.2052
238.2090,391.4157,-356.5345
238.2673,391.4327,-356.8621
238.3306,391.4552,-357.1888
238.3948,391.4788,-357.5153
238.4579,391.5016,-357.8421
238.5157,391.5200,-358.1699
238.5646,391.5310,-358.4994
238.6077,391.5373,-358.8301
238.6493,391.5423,-359.1611
238.6911,391.5460,-359.4919
238.7347,391.5431,-359.8221
238.7829,391.5242,-360.1505
238.8363,391.4868,-360.4769
238.8923,391.4401,-360.8023
238.9488,391.3913,-361.1275
239.0054,391.3426,-361.4526
239.0615,391.2948,-361.7780
239.1153,391.2521,-362.1041
239.1640,391.2205,-362.4321
239.2076,391.2002,-362.7619
239.2488,391.1852,-363.0925
239.2895,391.1713,-363.4234
239.3289,391.1595,-363.7542
239.3625,391.1574,-364.0848
239.3833,391.1765,-364.4149
239.3910,391.2174,-364.7445
239.3925,391.2684,-365.0739
239.3931,391.3211,-365.4033
239.3960,391.3708,-365.7329
239.4077,391.4092,-366.0630
239.4328,391.4304,-366.3941
239.4657,391.4416,-366.7256
239.5004,391.4505,-367.0573
239.5352,391.4594,-367.3890
239.5706,391.4692,-367.7206
239.6077,391.4828,-368.0518
239.6476,391.5023,-368.3824
239.6892,391.5252,-368.7126
239.7312,391.5487,-369.0427
239.7729,391.5713,-369.3729
239.8133,391.5889,-369.7033
239.8511,391.5956,-370.0343
239.8862,391.5916,-370.3658
239.9202,391.5828,-370.6975
239.9539,391.5730,-371.0293
239.9883,391.5618,-371.3609
240.0255,391.5450,-371.6918
240.0674,391.5185,-372.0215
240.1122,391.4863,-372.3505
240.1565,391.4551,-372.6794
240.1954,391.4348,-373.0091
240.2247,391.4342,-373.3403
240.2470,391.4477,-373.6724
240.2671,391.4658,-374.0049
240.2865,391.4844,-374.3374
240.3041,391.5020,-374.6700
240.3161,391.5168,-375.0029
240.3208,391.5279,-375.3362
240.3215,391.5368,-375.6697
240.3213,391.5451,-376.0032
240.3222,391.5513,-376.3366
240.3280,391.5483,-376.6696
240.3419,391.5301,-377.0018
240.3609,391.5023,-377.3336
240.3812,391.4723,-377.6652
240.4016,391.4421,-377.9969
240.4220,391.4132,-378.3286
240.4425,391.3893,-378.6606
240.4631,391.3735,-378.9931
240.4838,391.3627,-379.3259
240.5046,391.3530,-379.6587
240.5259,391.3442,-379.9915
240.5498,391.3399,-380.3240
240.5796,391.3452,-380.6557
240.6154,391.3605,-380.9868
240.6538,391.3802,-381.3176
240.6919,391.3992,-381.6483
240.7258,391.4104,-381.9795
240.7520,391.4073,-382.3114
240.7723,391.3935,-382.6438
240.7908,391.3759,-382.9764
240.8099,391.3579,-383.3090
240.8346,391.3404,-383.6409
240.8708,391.3241,-383.9717
240.9177,391.3090,-384.3014
240.9694,391.2944,-384.6307
241.0221,391.2798,-384.9598
241.0745,391.2658,-385.2889
241.1242,391.2580,-385.6172
241.1611,391.2783,-385.9421
241.1761,391.3473,-386.2613
241.1761,391.4494,-386.5764
241.1718,391.5609,-386.8905
241.1681,391.6709,-387.2049
241.1703,391.7667,-387.5218
241.1856,391.8314,-387.8443
241.2141,391.8644,-388.1724
241.2489,391.8824,-388.5032
241.2851,391.8973,-388.8345
241.3222,391.9102,-389.1657
241.3634,391.9159,-389.4963
241.4112,391.9095,-389.8261
241.4629,391.8960,-390.1553
241.5154,391.8809,-390.4844
241.5666,391.8672,-390.8137
241.6114,391.8600,-391.1436
241.6446,391.8650,-391.4748
241.6689,391.8792,-391.8069
241.6901,391.8965,-392.1394
241.7107,391.9140,-392.4719
