FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
1390,1769589524002,15.455367,-196.4945,673.0941,-130.1454,0.553933,0.162928,-0.196621,0.792435,1.191506,0.350456,-0.42293,-0.401076,0.136759,0.418002,1.605463,-2.427467,-0.640719,-196.385867,673.112957,-130.169481,0.554389,0.162989,-0.196296,0.792184
1391,1769589524013,15.466478,-195.6612,673.1392,-130.505,0.554539,0.163889,-0.196825,0.791762,1.193105,0.352611,-0.423475,-0.401301,0.136088,0.417991,1.607385,-2.425879,-0.640418,-195.684405,673.105238,-130.552905,0.554324,0.163891,-0.197062,0.791853
1392,1769589524024,15.477589,-194.96,673.0249,-131.0754,0.554192,0.164929,-0.19758,0.791601,1.19243,0.354869,-0.425123,-0.401759,0.134702,0.418009,1.611273,-2.422593,-0.639811,-194.877848,673.062390,-131.026871,0.553919,0.164775,-0.197951,0.791731
1393,1769589524035,15.4887,-193.9711,673.105,-131.5621,0.553461,0.165708,-0.199261,0.791529,1.190888,0.356555,-0.428752,-0.402017,0.133948,0.418,1.613477,-2.420768,-0.639473,-194.061071,673.083395,-131.569567,0.553463,0.165704,-0.198737,0.791659
1394,1769589524046,15.499811,-193.2605,673.0898,-132.0457,0.552527,0.166492,-0.199528,0.791949,1.188694,0.358188,-0.429261,-0.402484,0.132511,0.418056,1.617443,-2.417254,-0.638972,-193.319867,673.152833,-132.118262,0.552837,0.166782,-0.199487,0.791682
1395,1769589524057,15.510923,-192.681,673.2629,-132.721,0.552452,0.168057,-0.199862,0.791587,1.188691,0.361603,-0.430035,-0.402723,0.131795,0.418033,1.619496,-2.415573,-0.638609,-192.598419,673.233771,-132.621076,0.552479,0.167947,-0.200055,0.791542
1396,1769589524069,15.522034,-191.9379,673.345,-133.0438,0.552459,0.169341,-0.200402,0.791171,1.18889,0.36442,-0.431265,-0.402927,0.131128,0.418035,1.621398,-2.414009,-0.638332,-191.966762,673.297386,-133.041871,0.552298,0.169155,-0.200491,0.791301
1397,1769589524080,15.533145,-191.1951,673.2289,-133.4413,0.552233,0.170318,-0.201249,0.790905,1.18852,0.366559,-0.433129,-0.403375,0.129724,0.41805,1.625243,-2.410626,-0.637756,-191.207210,673.259129,-133.434271,0.552166,0.170456,-0.201135,0.790950
1398,1769589524091,15.544257,-190.4846,673.2459,-133.7004,0.551863,0.171362,-0.201914,0.790768,1.187783,0.368825,-0.434583,-0.403601,0.129032,0.418028,1.627213,-2.408978,-0.637339,-190.387929,673.164629,-133.745548,0.551963,0.171450,-0.201878,0.790688
1399,1769589524102,15.555368,-189.4065,672.9589,-134.2576,0.551653,0.172768,-0.202491,0.79046,1.187466,0.371894,-0.435875,-0.403817,0.12832,0.418036,1.629143,-2.407289,-0.637102,-189.485295,673.064062,-134.222176,0.551754,0.172400,-0.202635,0.790433
1400,1769589524113,15.566479,-188.6454,673.0959,-134.6395,0.551671,0.173181,-0.203398,0.790125,1.187653,0.372829,-0.437882,-0.404259,0.126932,0.418092,1.63309,-2.403851,-0.636821,-188.589452,673.075681,-134.794171,0.551527,0.173497,-0.203301,0.790180
1401,1769589524124,15.577591,-187.6216,673.0939,-135.5238,0.551309,0.174523,-0.204039,0.789917,1.186964,0.375747,-0.439295,-0.404493,0.126191,0.4181,1.635118,-2.402053,-0.636538,-187.702757,673.117033,-135.379076,0.551170,0.174516,-0.204103,0.789998
1402,1769589524135,15.588702,-187.0043,673.3481,-135.9923,0.550819,0.176032,-0.204513,0.789801,1.185961,0.379013,-0.440333,-0.404925,0.124763,0.418106,1.639093,-2.398579,-0.636017,-186.946729,673.270843,-135.953481,0.550932,0.175890,-0.204485,0.789761
1403,1769589524146,15.599813,-186.1922,673.3615,-136.3414,0.550485,0.177056,-0.205214,0.789623,1.18532,0.381242,-0.441872,-0.405155,0.124036,0.418087,1.641171,-2.396826,-0.635706,-186.274181,673.490438,-136.437624,0.550835,0.177451,-0.204753,0.789410
1404,1769589524157,15.610924,-185.6592,673.6665,-136.9465,0.551105,0.179425,-0.204435,0.788858,1.186991,0.386452,-0.440319,-0.405393,0.123246,0.418083,1.64328,-2.394971,-0.635325,-185.642881,673.640776,-136.829867,0.550840,0.178962,-0.205116,0.788971
1405,1769589524169,15.622036,-185.0662,673.9254,-137.1785,0.550978,0.180149,-0.205716,0.788448,1.186897,0.388071,-0.443146,-0.405876,0.121696,0.418043,1.647682,-2.391178,-0.634615,-184.969690,673.758705,-137.304805,0.550846,0.180354,-0.205564,0.788533
1406,1769589524180,15.633147,-184.1706,673.5925,-137.8302,0.550467,0.181662,-0.206417,0.788275,1.185872,0.391354,-0.444684,-0.406095,0.120923,0.418118,1.649682,-2.389232,-0.634569,-184.238576,673.757576,-137.814586,0.550539,0.181559,-0.206213,0.788302
1407,1769589524191,15.644258,-183.4729,673.7823,-138.3688,0.550063,0.182523,-0.206952,0.788217,1.185028,0.393219,-0.445847,-0.406515,0.119537,0.418076,1.653512,-2.385947,-0.633864,-183.422100,673.645138,-138.314076,0.549884,0.182491,-0.207141,0.788300
1408,1769589524202,15.655369,-182.5327,673.4171,-138.8274,0.54926,0.183403,-0.207875,0.788331,1.183246,0.395098,-0.447817,-0.406755,0.118732,0.418082,1.655692,-2.383984,-0.633599,-182.564271,673.500790,-138.854786,0.549531,0.183478,-0.207821,0.788138
1409,1769589524213,15.66648,-181.805,673.5062,-139.3139,0.54916,0.184652,-0.208479,0.787949,1.183198,0.397844,-0.449181,-0.406966,0.118018,0.418044,1.657681,-2.382311,-0.633191,-181.789971,673.505362,-139.325129,0.549406,0.184619,-0.208411,0.787803
1410,1769589524224,15.677592,-180.9806,673.4738,-139.7579,0.549719,0.185645,-0.209085,0.787165,1.184747,0.400099,-0.450618,-0.407411,0.116535,0.418019,1.661676,-2.378757,-0.632472,-181.070171,673.569000,-139.693695,0.549315,0.185855,-0.209013,0.787416
1411,1769589524235,15.688703,-180.4339,673.7411,-140.1724,0.549306,0.187731,-0.209268,0.78691,1.18397,0.404633,-0.451055,-0.407621,0.115795,0.418052,1.663624,-2.37694,-0.632352,-180.387071,673.669552,-140.150486,0.549209,0.187427,-0.209485,0.786992
1412,1769589524246,15.699814,-179.7523,673.8307,-140.4223,0.548817,0.188643,-0.210153,0.786797,1.182964,0.406615,-0.452981,-0.408058,0.114243,0.418044,1.667719,-2.37323,-0.631704,-179.727805,673.717914,-140.618876,0.549091,0.189110,-0.209901,0.786561
1413,1769589524257,15.710925,-178.8666,673.5151,-141.3335,0.548658,0.190975,-0.210487,0.786256,1.182858,0.411725,-0.453792,-0.408307,0.113379,0.41801,1.670158,-2.371151,-0.631305,-178.979281,673.689100,-141.116724,0.548814,0.190650,-0.210593,0.786198
1414,1769589524269,15.722037,-178.1278,673.5919,-141.7076,0.548949,0.191971,-0.211133,0.785637,1.183757,0.413967,-0.455288,-0.408522,0.112582,0.417987,1.67219,-2.369315,-0.630877,-177.833333,673.450381,-141.839352,0.548593,0.191763,-0.211379,0.785870
1415,1769589524280,15.733148,-176.7502,673.2303,-142.3819,0.548134,0.192488,-0.212683,0.785661,1.181988,0.415079,-0.458628,-0.408972,0.110979,0.417986,1.67655,-2.365387,-0.630293,-176.739562,673.164810,-142.491733,0.548069,0.192519,-0.212438,0.785765
1416,1769589524291,15.744259,-175.1865,672.8184,-143.4049,0.547496,0.193119,-0.213179,0.785817,1.180545,0.416416,-0.45967,-0.409159,0.110232,0.418029,1.678503,-2.36356,-0.630169,-175.703148,673.005400,-143.043267,0.547535,0.193222,-0.213369,0.785713
1417,1769589524302,15.75537,-175.022,672.8114,-143.378,0.546632,0.193691,-0.214721,0.785858,1.178664,0.417643,-0.462989,-0.409369,0.109477,0.418021,1.680516,-2.361725,-0.629863,-174.593062,672.770462,-143.658657,0.547129,0.194211,-0.214213,0.785522
1418,1769589524313,15.766481,-173.8838,672.9655,-144.1559,0.547197,0.195884,-0.214384,0.785013,1.180252,0.422503,-0.462407,-0.409765,0.108065,0.417966,1.684371,-2.358341,-0.629128,-173.822095,672.835929,-144.151657,0.546928,0.195291,-0.214852,0.785220
1419,1769589524324,15.777593,-172.7371,672.7538,-144.7043,0.546979,0.196427,-0.21575,0.784654,1.179939,0.42373,-0.465414,-0.409984,0.107277,0.417944,1.686576,-2.356433,-0.628768,-173.111881,673.038652,-144.584786,0.546694,0.196381,-0.215707,0.784876
1420,1769589524335,15.788704,-172.6639,673.486,-145.0112,0.546159,0.197115,-0.216492,0.784849,1.178085,0.425184,-0.466981,-0.410413,0.105739,0.417901,1.690758,-2.352708,-0.628054,-172.390962,673.284590,-145.081300,0.546286,0.197372,-0.216540,0.784682
1421,1769589524346,15.799815,-171.764,673.5239,-145.4424,0.54563,0.19826,-0.21763,0.784613,1.177048,0.427691,-0.469477,-0.410604,0.10495,0.417928,1.69279,-2.350781,-0.627834,-171.919948,673.572424,-145.375529,0.545675,0.198223,-0.217452,0.784641
1422,1769589524357,15.810926,-171.5407,673.7715,-145.6518,0.545109,0.199294,-0.218173,0.784562,1.175946,0.429931,-0.470658,-0.410815,0.10416,0.417935,1.694851,-2.348835,-0.627548,-171.453462,673.763219,-145.654910,0.545317,0.199392,-0.218038,0.784431
1423,1769589524369,15.822038,-170.8366,673.84,-145.9592,0.545207,0.200635,-0.218308,0.784115,1.176352,0.432894,-0.471026,-0.411188,0.102751,0.417944,1.698537,-2.345355,-0.627057,-170.790490,673.698543,-146.041476,0.545037,0.200486,-0.218567,0.784199
1424,1769589524380,15.833149,-170.1051,673.5209,-146.4337,0.545004,0.201502,-0.219161,0.783796,1.176051,0.434817,-0.472923,-0.41137,0.102007,0.417923,1.700483,-2.343601,-0.626655,-170.143781,673.626029,-146.468171,0.544865,0.201395,-0.219139,0.783926
1425,1769589524391,15.84426,-169.3493,673.5347,-147.0726,0.544332,0.202095,-0.219749,0.783946,1.174537,0.436073,-0.474165,-0.411734,0.1006,0.417893,1.704172,-2.340185,-0.625994,-169.370233,673.630819,-146.929938,0.544684,0.202248,-0.219685,0.783679
1426,1769589524402,15.855371,-168.5714,673.5844,-147.4395,0.544456,0.202925,-0.220703,0.783377,1.175052,0.437955,-0.476325,-0.411919,0.099867,0.417865,1.706082,-2.33845,-0.625607,-168.555710,673.595267,-147.453433,0.544030,0.202847,-0.220705,0.783692
1427,1769589524413,15.866483,-167.82,673.8839,-147.8921,0.543766,0.203871,-0.220954,0.78354,1.173492,0.439971,-0.476838,-0.412114,0.09917,0.41787,1.707897,-2.336707,-0.625367,-167.722200,673.611524,-148.082824,0.543631,0.203857,-0.221250,0.783553
1428,1769589524424,15.877594,-166.8088,673.3781,-148.7345,0.542706,0.204474,-0.222741,0.783612,1.171174,0.44126,-0.480682,-0.41252,0.097555,0.417824,1.712153,-2.332769,-0.624607,-166.939190,673.622319,-148.715710,0.543740,0.204822,-0.222080,0.782991
1429,1769589524435,15.888705,-166.2071,673.5594,-149.4644,0.543932,0.206567,-0.221716,0.782503,1.174302,0.44596,-0.478665,-0.412693,0.096813,0.417803,1.714066,-2.330995,-0.624271,-166.222057,673.579824,-149.271105,0.543408,0.205986,-0.222529,0.782789
1430,1769589524446,15.899816,-165.657,673.6804,-149.6465,0.543933,0.206734,-0.223579,0.781927,1.174557,0.446416,-0.48279,-0.413052,0.09537,0.417794,1.717786,-2.327464,-0.623669,-165.644729,673.516033,-149.542200,0.542943,0.207373,-0.222651,0.782710
1431,1769589524457,15.910928,-165.0439,673.4814,-149.6817,0.541549,0.208736,-0.222442,0.783373,1.168781,0.450498,-0.480079,-0.4132,0.094661,0.417844,1.719515,-2.325709,-0.623583,-165.053424,673.558652,-149.805495,0.542329,0.208604,-0.222654,0.782809
1432,1769589524469,15.922039,-164.5151,673.5088,-149.843,0.541411,0.209747,-0.222806,0.783095,1.168604,0.452726,-0.480914,-0.413376,0.093984,0.417843,1.721314,-2.323994,-0.623342,-164.368305,673.580700,-150.154900,0.542025,0.209150,-0.223579,0.782610
1433,1769589524480,15.93315,-163.4487,673.5319,-150.9821,0.541722,0.20952,-0.224528,0.782449,1.169554,0.452345,-0.484747,-0.413697,0.092601,0.41779,1.724882,-2.320712,-0.622606,-163.564919,673.486738,-150.673762,0.541683,0.209538,-0.224533,0.782470
1434,1769589524491,15.944261,-162.7839,673.6455,-151.332,0.542782,0.209331,-0.226465,0.781205,1.172385,0.452146,-0.489154,-0.413849,0.091908,0.417762,1.726717,-2.319048,-0.622272,-162.727038,673.456229,-151.332205,0.541204,0.209890,-0.225628,0.782391
1435,1769589524502,15.955373,-161.8677,673.1528,-151.8188,0.539634,0.210337,-0.22651,0.783101,1.164766,0.453998,-0.488908,-0.414026,0.091233,0.417722,1.728466,-2.317434,-0.621851,-161.906733,673.366919,-151.917752,0.540335,0.210681,-0.226275,0.782593
1436,1769589524513,15.966484,-161.2462,673.4847,-152.4921,0.538783,0.212283,-0.225921,0.783332,1.162829,0.45816,-0.487593,-0.414317,0.089918,0.417731,1.731771,-2.31421,-0.621406,-161.314195,673.492005,-152.405019,0.539774,0.211618,-0.226782,0.782580
1437,1769589524524,15.977595,-160.657,673.5318,-152.8975,0.53991,0.21269,-0.227298,0.782046,1.165817,0.459256,-0.4908,-0.414451,0.08923,0.417759,1.733444,-2.312531,-0.621265,-160.691171,673.663105,-153.040938,0.539829,0.212355,-0.227530,0.782125
1438,1769589524535,15.988706,-160.25,674.1595,-153.6781,0.540947,0.212439,-0.228988,0.780904,1.168552,0.458911,-0.494659,-0.414737,0.087859,0.41772,1.736949,-2.309321,-0.620636,-160.041924,673.825395,-153.594838,0.540176,0.212959,-0.228382,0.781473
1439,1769589524546,15.999818,-159.2389,673.7598,-154.1516,0.540626,0.21322,-0.229592,0.780736,1.167931,0.460626,-0.495996,-0.414899,0.08714,0.417724,1.73874,-2.307551,-0.62036,-159.331676,673.814938,-153.989452,0.540079,0.213567,-0.229065,0.781174
1440,1769589524557,16.010929,-158.4068,673.5547,-154.3456,0.538281,0.214862,-0.228902,0.782108,1.162273,0.463937,-0.494252,-0.415054,0.086484,0.417637,1.740534,-2.306055,-0.619862,-158.502452,673.706433,-154.431971,0.539436,0.214488,-0.229602,0.781208
1441,1769589524569,16.02204,-157.7343,673.6727,-154.7126,0.539041,0.215578,-0.22985,0.781108,1.164347,0.465656,-0.496484,-0.415356,0.085076,0.417633,1.744068,-2.302692,-0.619331,-157.624795,673.630724,-154.902838,0.538822,0.215291,-0.230265,0.781216
1442,1769589524580,16.033151,-156.6647,673.5671,-155.6355,0.538691,0.215837,-0.231859,0.780685,1.163772,0.466288,-0.500901,-0.415515,0.084267,0.417629,1.746122,-2.300746,-0.619095,-156.732919,673.655214,-155.507643,0.538390,0.215813,-0.231494,0.781007
1443,1769589524591,16.044262,-155.7827,673.8795,-156.3394,0.538454,0.216012,-0.232639,0.780568,1.163311,0.466687,-0.502608,-0.415821,0.082734,0.417639,1.749913,-2.297075,-0.618619,-155.640438,673.632752,-156.327962,0.538302,0.216553,-0.232339,0.780611
1444,1769589524602,16.055374,-154.5066,673.3967,-157.016,0.537604,0.21747,-0.23334,0.780539,1.161487,0.469842,-0.504128,-0.41601,0.08187,0.417598,1.752126,-2.295051,-0.618058,-154.549457,673.552219,-157.073695,0.538122,0.217613,-0.232922,0.780267
1445,1769589524613,16.066485,-153.313,673.429,-157.9408,0.538005,0.219443,-0.232061,0.780092,1.162547,0.474183,-0.501448,-0.416134,0.08114,0.417626,1.753899,-2.293266,-0.617942,-153.514967,673.457662,-157.796152,0.538144,0.218814,-0.233232,0.779823
1446,1769589524624,16.077596,-152.6929,673.4236,-158.3333,0.538585,0.219826,-0.234239,0.778932,1.164302,0.475215,-0.506373,-0.41644,0.079594,0.41761,1.757746,-2.28955,-0.617304,-152.465000,673.351157,-158.567386,0.537860,0.219889,-0.233666,0.779587
1447,1769589524635,16.088707,-151.593,673.329,-159.3634,0.537582,0.22049,-0.234401,0.779389,1.161937,0.476569,-0.506637,-0.416561,0.078912,0.417621,1.759381,-2.287985,-0.617024,-151.650800,673.393357,-159.231081,0.537592,0.220749,-0.234140,0.779386
1448,1769589524646,16.099819,-150.6857,673.4026,-159.8998,0.53644,0.22131,-0.23472,0.779847,1.159271,0.47826,-0.507241,-0.416845,0.077496,0.417579,1.762973,-2.284559,-0.616331,-150.837590,673.360781,-159.793771,0.537111,0.221345,-0.235001,0.779290
1449,1769589524657,16.11093,-150.2664,673.3889,-160.1559,0.536893,0.222511,-0.23518,0.779054,1.160591,0.480999,-0.508384,-0.416978,0.076798,0.417579,1.764695,-2.282882,-0.615971,-150.051790,673.348262,-160.300805,0.536632,0.222183,-0.235343,0.779278
1450,1769589524669,16.122041,-149.2404,673.33,-160.6739,0.536639,0.222713,-0.236333,0.778822,1.160144,0.481475,-0.510922,-0.417094,0.076114,0.417613,1.766357,-2.281191,-0.61585,-149.338819,673.428338,-160.594938,0.536425,0.222987,-0.236015,0.778988
1451,1769589524680,16.133152,-148.7704,673.476,-160.9426,0.536126,0.223833,-0.236552,0.778789,1.159047,0.483903,-0.5114,-0.41734,0.074767,0.41762,1.769639,-2.277902,-0.615232,-148.749219,673.485595,-160.941376,0.536273,0.223749,-0.236739,0.778654
1452,1769589524691,16.144264,-148.0191,673.6861,-161.234,0.535705,0.224596,-0.237379,0.778607,1.158217,0.485585,-0.513224,-0.417452,0.074086,0.41761,1.771362,-2.27627,-0.614843,-148.114214,673.582995,-161.293000,0.535745,0.224612,-0.237406,0.778566
1453,1769589524702,16.155375,-147.8584,673.5562,-161.7446,0.535464,0.22553,-0.237953,0.778327,1.157816,0.487655,-0.514519,-0.417562,0.0734,0.41762,1.773024,-2.274551,-0.614575,-147.681371,673.599014,-161.691771,0.535263,0.225636,-0.237808,0.778479
1454,1769589524713,16.166486,-147.1096,673.6306,-162.0893,0.534695,0.22673,-0.238287,0.778404,1.156121,0.490237,-0.515226,-0.417793,0.072092,0.417613,1.77631,-2.271321,-0.613848,-147.299462,673.560705,-162.205695,0.534857,0.226571,-0.238177,0.778373
1455,1769589524724,16.177598,-147.0126,673.4285,-162.793,0.534524,0.227399,-0.23833,0.778314,1.155789,0.491699,-0.515335,-0.417898,0.071491,0.417639,1.777811,-2.269796,-0.613692,-146.970533,673.556938,-162.683810,0.534497,0.227498,-0.238476,0.778259
1456,1769589524735,16.188709,-146.6702,673.6339,-163.2419,0.534398,0.228293,-0.238837,0.777983,1.15566,0.493695,-0.516495,-0.418092,0.070195,0.417666,1.780898,-2.266552,-0.613004,-146.606576,673.649305,-163.171914,0.534628,0.228080,-0.239065,0.777817
1457,1769589524746,16.19982,-146.1158,673.7778,-163.5368,0.534424,0.228844,-0.239767,0.777518,1.155915,0.494972,-0.518595,-0.418207,0.069598,0.417654,1.782465,-2.265046,-0.612714,-146.154710,673.675833,-163.689252,0.534511,0.228802,-0.239733,0.777481
1458,1769589524757,16.210931,-145.6351,673.7603,-164.2772,0.535022,0.229203,-0.240732,0.776702,1.157559,0.495899,-0.520841,-0.418302,0.06896,0.417655,1.78401,-2.263467,-0.612354,-145.480662,673.690438,-164.226781,0.533825,0.229929,-0.240184,0.777480
1459,1769589524769,16.222043,-144.6205,673.55,-164.8361,0.532751,0.231283,-0.240614,0.777682,1.152226,0.500215,-0.520395,-0.418534,0.067579,0.417621,1.787526,-2.260015,-0.611522,-144.769029,673.688881,-164.872238,0.533574,0.230799,-0.240859,0.777185
1460,1769589524780,16.233154,-144.0368,673.6458,-165.5533,0.532599,0.232314,-0.240826,0.777413,1.152012,0.502496,-0.520907,-0.418638,0.066904,0.417582,1.789296,-2.258386,-0.610994,-144.062300,673.710838,-165.552371,0.533807,0.231651,-0.241657,0.776524
1461,1769589524791,16.244265,-143.4327,673.8859,-166.1075,0.534913,0.231847,-0.242937,0.775304,1.157927,0.501879,-0.525886,-0.41885,0.065568,0.417633,1.792527,-2.254958,-0.610493,-143.359214,673.712700,-166.045757,0.533678,0.232799,-0.242024,0.776155
1462,1769589524802,16.255376,-142.7652,673.7717,-166.4839,0.534573,0.233394,-0.243027,0.775047,1.157301,0.505277,-0.526131,-0.418922,0.064906,0.417633,1.794117,-2.253366,-0.610092,-142.772681,673.781552,-166.351029,0.533553,0.233535,-0.242553,0.775855
1463,1769589524813,16.266487,-142.1189,673.6244,-166.5723,0.532089,0.235211,-0.242023,0.776519,1.151292,0.508932,-0.523671,-0.419029,0.06429,0.417638,1.795628,-2.251816,-0.609809,-142.177305,673.765533,-166.678852,0.533464,0.234308,-0.243144,0.775498
1464,1769589524824,16.277599,-141.6227,673.8711,-166.8428,0.53234,0.234735,-0.24382,0.775929,1.152089,0.508014,-0.527675,-0.419236,0.063025,0.417567,1.798828,-2.248734,-0.608836,-141.629305,673.781414,-167.043467,0.533118,0.234936,-0.243815,0.775335
1465,1769589524835,16.28871,-141.0886,673.7509,-167.8053,0.534365,0.235224,-0.245022,0.774008,1.157299,0.509437,-0.530655,-0.41932,0.062404,0.417593,1.800294,-2.247186,-0.608665,-141.031610,673.780024,-167.602981,0.532913,0.235454,-0.244543,0.775090
1466,1769589524846,16.299821,-140.4633,673.8851,-168.1711,0.532997,0.235679,-0.245726,0.774589,1.154086,0.510311,-0.532064,-0.419493,0.061121,0.417571,1.803436,-2.244095,-0.607943,-140.393562,673.771676,-168.268981,0.532764,0.236180,-0.245167,0.774774
1467,1769589524857,16.310933,-139.6043,673.5692,-169.0012,0.531256,0.237818,-0.244648,0.775472,1.149939,0.514774,-0.529558,-0.419596,0.060502,0.417605,1.804935,-2.242491,-0.607853,-139.686867,673.660957,-168.922905,0.532017,0.237321,-0.245302,0.774896
1468,1769589524869,16.322044,-139.0558,673.7252,-169.4053,0.531156,0.238409,-0.245497,0.775091,1.149885,0.516125,-0.53147,-0.419684,0.059875,0.417612,1.806455,-2.240949,-0.607544,-139.098581,673.790124,-169.450500,0.531541,0.237968,-0.245998,0.774803
1469,1769589524880,16.333155,-138.4667,673.7256,-169.9939,0.531487,0.238611,-0.246749,0.774404,1.150896,0.516695,-0.534316,-0.419871,0.058607,0.417612,1.809483,-2.237812,-0.606933,-138.545890,673.819995,-169.938876,0.531290,0.238790,-0.246458,0.774577
1470,1769589524891,16.344266,-138.1705,674.2267,-170.3989,0.532118,0.23877,-0.248105,0.773488,1.152656,0.517215,-0.537436,-0.419941,0.057974,0.417611,1.811041,-2.236286,-0.606631,-137.820862,673.726238,-170.332262,0.530791,0.239819,-0.246871,0.774469
1471,1769589524902,16.355377,-137.2353,673.5431,-170.7233,0.529401,0.241502,-0.246179,0.775118,1.146074,0.522817,-0.532941,-0.42005,0.057373,0.417618,1.812538,-2.23475,-0.606416,-137.423152,673.942667,-170.996295,0.530565,0.240872,-0.247205,0.774191
1472,1769589524913,16.366489,-136.3766,673.5687,-171.4487,0.529476,0.24268,-0.247137,0.774394,1.146545,0.525508,-0.535159,-0.420255,0.05597,0.417597,1.815949,-2.231289,-0.605722,-136.865062,673.959600,-171.424114,0.530321,0.241676,-0.247927,0.773876
1473,1769589524924,16.3776,-137.128,674.8457,-172.3388,0.53147,0.241742,-0.249315,0.772621,1.151625,0.523823,-0.540232,-0.420318,0.055283,0.417589,1.817581,-2.22965,-0.605325,-136.266067,673.934367,-171.765429,0.530076,0.242624,-0.248512,0.773560
1474,1769589524935,16.388711,-135.358,673.5208,-171.707,0.530041,0.242573,-0.250301,0.773023,1.148356,0.525546,-0.542287,-0.420521,0.053923,0.417626,1.820878,-2.226125,-0.604887,-135.826376,674.079576,-172.250390,0.530122,0.243197,-0.249540,0.773017
1475,1769589524946,16.399822,-135.1509,673.9767,-172.4685,0.52917,0.244915,-0.249095,0.773271,1.146364,0.530571,-0.539624,-0.420617,0.053288,0.417609,1.822425,-2.224546,-0.604485,-135.268048,673.980148,-172.593724,0.529493,0.244090,-0.249993,0.773021
1476,1769589524957,16.410934,-134.7669,673.9706,-173.5047,0.528642,0.245158,-0.250357,0.773147,1.145274,0.531122,-0.542385,-0.420696,0.052634,0.417616,1.823969,-2.222907,-0.604221,-134.471043,673.730524,-173.018024,0.528740,0.245146,-0.250405,0.773068
1477,1769589524969,16.422045,-133.8927,673.7203,-173.4741,0.528557,0.245658,-0.25117,0.772783,1.145244,0.532275,-0.544219,-0.420862,0.051361,0.417659,1.827012,-2.219663,-0.603822,-134.075467,674.003638,-173.749143,0.528770,0.245647,-0.251177,0.772638
1478,1769589524980,16.433156,-133.2428,673.8814,-174.3114,0.529036,0.245873,-0.252465,0.771965,1.146632,0.532905,-0.547191,-0.420946,0.050742,0.417634,1.828523,-2.218159,-0.603461,-133.225767,673.803957,-174.400333,0.528780,0.246120,-0.252069,0.772190
1479,1769589524991,16.444268,-132.6422,674.0752,-175.0938,0.528803,0.246667,-0.252623,0.771819,1.146188,0.534655,-0.547564,-0.421107,0.049456,0.417657,1.831599,-2.214903,-0.603012,-132.360500,673.665076,-174.989262,0.528489,0.246956,-0.252517,0.771976
1480,1769589525002,16.455379,-131.1928,673.0959,-175.8781,0.527815,0.248404,-0.252482,0.771985,1.143976,0.538386,-0.547226,-0.421203,0.048809,0.417631,1.833177,-2.213301,-0.602594,-131.533681,673.604376,-175.786381,0.527937,0.247873,-0.252953,0.771917
1481,1769589525013,16.46649,-130.8726,673.6529,-176.1958,0.527031,0.248698,-0.25345,0.772108,1.142224,0.538999,-0.549299,-0.421269,0.048152,0.417636,1.834694,-2.211664,-0.602341,-130.797376,673.584705,-176.379186,0.527255,0.248810,-0.253356,0.771950
1482,1769589525024,16.477602,-130.1503,673.801,-177.0097,0.526963,0.249499,-0.254161,0.771662,1.142268,0.540824,-0.55093,-0.42142,0.046882,0.41765,1.837629,-2.208484,-0.601835,-130.175281,673.693243,-176.784781,0.526998,0.249608,-0.254026,0.771648
1483,1769589525035,16.488713,-129.8125,673.9773,-177.1927,0.526958,0.250239,-0.254663,0.77126,1.142429,0.542511,-0.552101,-0.421501,0.046229,0.417635,1.839248,-2.206863,-0.601476,-129.753881,673.975857,-177.230310,0.526988,0.250251,-0.254667,0.771235
1484,1769589525046,16.499824,-129.1502,674.0338,-177.4856,0.527371,0.251131,-0.255226,0.770502,1.143648,0.544598,-0.553478,-0.421643,0.04498,0.417631,1.842229,-2.203743,-0.601018,-129.147424,674.008548,-177.748624,0.527151,0.251016,-0.255247,0.770683
1485,1769589525057,16.510935,-128.6132,674.0344,-178.411,0.526838,0.251812,-0.255567,0.770531,1.14248,0.54607,-0.554212,-0.421727,0.044368,0.417643,1.843652,-2.202143,-0.60081,-128.643510,674.096257,-178.179605,0.527087,0.251727,-0.255829,0.770302
1486,1769589525069,16.522046,-127.8654,674.1135,-178.7742,0.526972,0.252453,-0.256524,0.769911,1.143035,0.547586,-0.556415,-0.421774,0.043753,0.417663,1.845101,-2.200628,-0.600656,-127.862424,674.091952,-178.700290,0.526445,0.252875,-0.255889,0.770345
1487,1769589525080,16.533158,-127.4058,674.2825,-179.1302,0.525973,0.253676,-0.256462,0.770213,1.140739,0.550176,-0.556218,-0.421923,0.04249,0.417604,1.848081,-2.197559,-0.599864,-127.110743,674.103448,-179.282371,0.526033,0.253755,-0.256443,0.770152
1488,1769589525091,16.544269,-126.1133,674.1403,-179.8067,0.524981,0.255339,-0.256055,0.770476,1.138475,0.55373,-0.555282,-0.42201,0.041834,0.417628,1.849645,-2.195831,-0.599737,-126.683005,674.593410,-179.891110,0.526115,0.254263,-0.257524,0.769568
